userId,gender,age_group,recommendations
3694,Male,Young (21-40 years),"[2791, 1968, 1704, 1682, 1197, 1265, 1246, 2918, 318, 1080]"
1877,Female,Adult (41-60 years),"[356, 318, 296, 1704, 1682, 1265, 1732, 2329]"
80,Male,Adult (41-60 years),"[318, 527, 1704, 593, 1197]"
2338,Male,Adult (41-60 years),"[1204, 1208, 541, 527, 260, 924, 1198, 912]"
5591,Male,Teenager (0-20 years),"[318, 356, 1682, 2959, 1968, 1704, 2011, 1197]"
2804,Female,Young (21-40 years),"[318, 1721, 480, 296, 356, 1240, 1197, 364]"
764,Male,Teenager (0-20 years),"[1, 1197, 356, 1270, 364, 2918, 318, 480, 595, 2005]"
1600,Male,Young (21-40 years),[]
2289,Female,Adult (41-60 years),"[1035, 920, 364, 899, 595, 1947, 2081, 2141, 1028, 588]"
5262,Female,Young (21-40 years),"[1270, 318, 2918, 1704, 1197, 356, 1682, 1732, 1]"
5026,Male,Young (21-40 years),[]
1884,Male,Adult (41-60 years),[]
4733,Male,Teenager (0-20 years),"[1270, 480, 1196, 1036, 589, 2716, 541, 1197]"
2192,Female,Young (21-40 years),"[1198, 589, 480, 1036, 1270, 260, 318]"
5624,Male,Young (21-40 years),"[296, 318, 2959, 1213, 593, 50, 2858, 1682]"
2300,Male,Adult (41-60 years),"[1201, 1370, 3671, 1394, 2194, 541, 3104, 1197, 318]"
168,Female,Adult (41-60 years),"[296, 318, 356, 1213, 1270, 593, 1732, 480]"
3251,Male,Young (21-40 years),"[296, 356, 318, 1704, 1682, 2858, 1732, 608, 1265]"
5252,Male,Young (21-40 years),"[912, 318, 296, 1221, 527, 1213, 1193, 593, 111, 1247]"
3451,Female,Young (21-40 years),"[1265, 1307, 1197, 1230, 1784, 1569, 676, 2671, 500, 539]"
1510,Female,Young (21-40 years),"[1270, 1036, 1407, 1197, 296, 1732, 480, 2959, 551]"
4662,Female,Teenager (0-20 years),"[39, 2762, 3147, 3114, 356, 1265, 1393, 539, 2302, 500]"
3168,Female,Young (21-40 years),"[318, 296, 356, 2959, 593, 2858, 1704, 1682, 3147]"
229,Male,Teenager (0-20 years),"[318, 356, 1968, 1246, 1704, 1682]"
531,Female,Teenager (0-20 years),[]
2378,Male,Young (21-40 years),[]
1372,Male,Teenager (0-20 years),"[1407, 1580, 799, 2273, 2762, 1517, 480, 344, 589]"
4869,Female,Adult (41-60 years),[]
85,Male,Teenager (0-20 years),"[356, 1682, 1704, 39, 1246, 1968, 296, 318, 2918]"
3927,Female,Young (21-40 years),"[1704, 1682, 318, 356, 1197, 3147, 1265, 1393, 1246]"
1023,Male,Adult (41-60 years),"[912, 318, 356, 920, 1682, 527, 593]"
4819,Male,Young (21-40 years),[]
677,Male,Adult (41-60 years),"[318, 356, 296, 1221, 1213, 1732, 1682, 608, 2858, 1247]"
5904,Female,Adult (41-60 years),"[296, 318, 1270, 1213, 1036, 593, 480, 1732, 2959]"
5820,Male,Adult (41-60 years),"[912, 1307, 904, 953, 1197, 858, 318, 1035, 1682, 3147]"
1449,Male,Young (21-40 years),[]
1658,Female,Young (21-40 years),[]
1696,Male,Young (21-40 years),[]
1670,Female,Adult (41-60 years),"[912, 1230, 1247, 1704, 1265, 318, 3598]"
5206,Male,Young (21-40 years),"[318, 356, 364, 296, 1682, 1197, 593, 1968]"
4328,Male,Adult (41-60 years),[]
1617,Male,Young (21-40 years),[]
1098,Male,Young (21-40 years),"[296, 318, 2959, 1213, 356, 593, 50, 1732, 1089]"
3516,Male,Teenager (0-20 years),"[1270, 480, 1196, 1097, 541, 1197, 2716, 1240]"
3104,Male,Teenager (0-20 years),"[2762, 1089, 1617, 1219, 593, 608, 912, 904, 1610, 928]"
4636,Male,Teenager (0-20 years),"[2791, 1270, 2716, 3253, 1580, 1517, 1197, 1265, 344]"
4571,Male,Young (21-40 years),"[1265, 1307, 318, 296, 356, 1682, 1732, 1704]"
38,Female,Teenager (0-20 years),[215]
1499,Male,Teenager (0-20 years),"[1270, 1580, 1197, 2273]"
3647,Male,Young (21-40 years),"[1270, 1197, 296, 318, 1291, 1732, 1682]"
1455,Female,Adult (41-60 years),"[356, 318, 296, 593, 1704, 1682, 2858, 3147, 2396]"
2457,Male,Young (21-40 years),[]
692,Female,Young (21-40 years),[]
2196,Male,Young (21-40 years),"[296, 318, 2959, 356, 296, 318, 2959, 356, 1127, 2706, 3005, 3203, 2712]"
3492,Male,Young (21-40 years),"[912, 356, 296, 318, 1682, 1704, 1247, 2329, 1732]"
707,Male,Young (21-40 years),"[318, 356, 593, 2959, 1682]"
1221,Male,Teenager (0-20 years),[]
5963,Male,Young (21-40 years),"[1270, 1307, 318, 356, 1197, 1682, 1732, 3147, 1265]"
2451,Male,Adult (41-60 years),"[356, 318, 1265, 1682, 296, 1732, 1197, 593, 3147]"
1407,Female,Young (21-40 years),"[356, 318, 296, 1682, 2858, 3147, 1732, 50, 1265]"
4767,Female,Young (21-40 years),"[318, 356, 364, 296, 1, 1682, 1197, 1704, 1035]"
5207,Male,Young (21-40 years),"[356, 318, 215, 1682, 1393, 1265, 539]"
4601,Male,Young (21-40 years),"[1036, 318, 1291, 296, 110, 480, 593, 589, 457]"
1893,Female,Young (21-40 years),"[1230, 337, 527, 3317, 3823, 3536, 3897, 3952, 3618, 3949]"
1515,Male,Young (21-40 years),"[2918, 1, 1265, 1197, 1270, 2716, 364, 39, 2124]"
4029,Female,Adult (41-60 years),"[912, 899, 318, 1230, 1035, 608, 1247, 1213, 829, 1682]"
507,Female,Young (21-40 years),"[1682, 318, 356]"
3754,Male,Adult (41-60 years),[]
1567,Male,Young (21-40 years),"[1204, 1208, 541, 527, 318, 1221, 260, 912, 1240, 1097]"
3341,Male,Young (21-40 years),"[318, 296, 1221, 1213, 2959, 50, 593, 1089, 2858, 1732]"
94,Male,Young (21-40 years),"[1214, 1982, 2668, 1347, 1997, 1387, 1994, 2459, 1345, 1395]"
4646,Female,Young (21-40 years),[]
2120,Male,Teenager (0-20 years),"[1270, 1197, 318, 356, 1682, 1704, 1732, 364, 593]"
2324,Male,Young (21-40 years),"[912, 318, 593, 50, 2329, 2268, 2762, 296]"
4926,Male,Teenager (0-20 years),"[1270, 1197, 39, 1097, 2918, 1968, 2572, 1246]"
3888,Male,Adult (41-60 years),"[912, 1230, 1307, 318, 1265, 1197, 1682]"
3025,Female,Young (21-40 years),"[1265, 3114, 1307, 595, 1197, 899, 1230, 1136, 2096]"
1739,Male,Adult (41-60 years),"[356, 296, 2858, 1704, 1682, 1784, 1732, 1265]"
2307,Male,Young (21-40 years),"[296, 318, 2959, 356, 1704, 1682, 2858, 1732]"
1700,Male,Young (21-40 years),"[3911, 3481, 3317, 3751, 3897, 1136, 3408, 3821, 3510, 3327]"
6030,Male,Young (21-40 years),"[541, 1270, 480, 260, 1198, 1200, 1240, 1374, 1097]"
2381,Female,Young (21-40 years),"[904, 296, 318, 2858, 50, 1213, 593, 527, 1682]"
3873,Female,Adult (41-60 years),"[912, 910, 920, 1230, 1307, 356, 318]"
784,Male,Teenager (0-20 years),"[1682, 1704, 296, 364, 356, 318, 39, 2762, 1]"
536,Male,Young (21-40 years),[]
4146,Male,Young (21-40 years),"[527, 2028, 858, 1294, 1208, 356, 1196, 1200, 1094, 1358]"
1781,Female,Young (21-40 years),"[1258, 2762, 1407, 2174, 2710, 1321, 1994]"
5833,Female,Young (21-40 years),"[356, 1682, 296, 318, 2329, 3147, 50]"
1195,Female,Teenager (0-20 years),"[1997, 1717, 2174, 2762, 2124, 1347, 2710, 1278]"
3606,Female,Young (21-40 years),"[356, 296, 318, 593, 1682, 2959, 3147, 2762]"
5785,Female,Young (21-40 years),"[318, 1682]"
1596,Female,Teenager (0-20 years),"[318, 296, 356, 2706, 1407, 1704, 1580, 2762, 2683]"
1738,Male,Young (21-40 years),"[356, 296, 318, 1704, 1682, 1732, 2329, 3147]"
1534,Male,Adult (41-60 years),"[318, 356, 296, 1704, 3147, 2329, 1682]"
5523,Male,Young (21-40 years),[]
4054,Male,Young (21-40 years),[]
5303,Female,Adult (41-60 years),"[527, 318, 356, 3912, 2329, 3147, 1682, 1246, 1961]"
264,Male,Young (21-40 years),[]
626,Male,Teenager (0-20 years),"[3114, 364, 1270, 2420, 2918, 1968]"
3205,Female,Young (21-40 years),[]
4906,Male,Adult (41-60 years),[]
178,Male,Adult (41-60 years),"[318, 356, 1, 1682, 595, 3147, 1265, 364, 1197, 1035]"
1173,Female,Young (21-40 years),[]
2942,Female,Adult (41-60 years),"[527, 912, 1193, 1225, 1207, 541, 2858, 318, 50]"
5170,Male,Teenager (0-20 years),"[1197, 1259, 1270, 1198, 296, 50, 1136, 778, 111]"
2827,Male,Young (21-40 years),"[1270, 1036, 1197, 296, 318, 1240, 1213, 1732, 480, 2959]"
157,Male,Young (21-40 years),[]
3619,Male,Adult (41-60 years),"[318, 296, 356, 593, 1213, 608, 2858, 1732, 2959, 1265]"
2143,Male,Teenager (0-20 years),"[1036, 1240, 6, 457, 377, 648, 1573, 101]"
1544,Male,Young (21-40 years),"[1270, 296, 318, 356, 1732, 541, 1682]"
1774,Male,Young (21-40 years),"[480, 589, 3793, 3552, 110, 1673, 1971, 1544, 3300, 1972]"
32,Female,Young (21-40 years),"[318, 296, 356, 2959, 593, 1704, 1682, 2858, 50]"
1673,Male,Teenager (0-20 years),"[1270, 480, 356, 1580, 1197, 318, 2716, 364, 1291]"
6033,Male,Adult (41-60 years),"[296, 318, 6, 2023, 1036, 1213, 50, 1089, 1617]"
5610,Female,Young (21-40 years),"[593, 2858, 50, 1487, 2959, 318, 2762, 2268, 457, 3147]"
3765,Female,Adult (41-60 years),"[597, 357, 1393, 2671, 1265, 539, 1197, 1784, 1569]"
5997,Female,Young (21-40 years),"[541, 480, 1200, 260, 589, 1270, 1527, 1097, 1198]"
309,Male,Young (21-40 years),"[318, 296, 1704, 2959, 356, 593, 1097, 2762]"
811,Male,Adult (41-60 years),"[912, 356, 318, 3598, 858, 1682, 3147, 1230]"
4305,Female,Adult (41-60 years),[]
809,Male,Young (21-40 years),"[1265, 1517, 500, 1485, 39, 2791, 2706, 1641, 1580, 1923]"
1184,Female,Young (21-40 years),[]
2145,Male,Teenager (0-20 years),[]
4384,Male,Young (21-40 years),[]
4833,Male,Young (21-40 years),"[1197, 1, 356, 296, 318]"
3199,Male,Teenager (0-20 years),"[296, 318, 1704, 2959, 480, 1682, 593, 1270]"
2938,Female,Young (21-40 years),[]
5852,Female,Young (21-40 years),[]
4863,Female,Young (21-40 years),"[1307, 356, 1265, 539, 1197, 318, 39, 1393, 1682]"
3406,Female,Young (21-40 years),"[296, 356, 1682, 318, 2959, 2858, 3147, 50, 1704, 593]"
5187,Male,Teenager (0-20 years),"[260, 1270, 480, 1097, 318, 1221, 541, 1136, 50]"
3353,Male,Young (21-40 years),[]
4481,Male,Young (21-40 years),"[593, 1089, 480, 1387, 648, 2762, 2858, 2028, 260, 253]"
539,Male,Young (21-40 years),"[3114, 364, 480, 1210, 1198, 1270, 1197, 588]"
2623,Male,Adult (41-60 years),"[1265, 1307, 1682, 1784, 2396, 1641, 357, 1569, 676, 1197]"
1087,Male,Young (21-40 years),[]
4398,Female,Teenager (0-20 years),"[356, 1682, 1246, 1968, 39, 215, 2918, 1197, 2572]"
3752,Female,Teenager (0-20 years),"[318, 356, 1197, 1265, 2918, 1225, 1641, 17]"
81,Female,Young (21-40 years),"[318, 356, 296, 527, 1732, 2028, 1682, 2329, 3147, 2959]"
3246,Female,Young (21-40 years),[]
1972,Male,Adult (41-60 years),"[912, 356, 296, 318, 858, 1213, 593, 1732, 2028]"
3860,Male,Adult (41-60 years),"[527, 2028, 1208, 110, 1090, 1222, 1263, 1242, 2427, 1178]"
502,Male,Young (21-40 years),"[356, 1265, 1682, 1197, 318, 1307, 2918, 1247, 1230, 1732]"
3134,Male,Teenager (0-20 years),"[2959, 296, 318, 593]"
1952,Male,Young (21-40 years),[]
3711,Male,Young (21-40 years),"[480, 3114, 364, 318]"
4087,Male,Teenager (0-20 years),"[593, 1265, 1682, 39, 296, 1517, 318, 2011]"
5972,Female,Young (21-40 years),[]
1506,Male,Young (21-40 years),"[318, 1, 356, 296, 1197, 593, 1682, 1704]"
1224,Male,Adult (41-60 years),[]
1655,Male,Teenager (0-20 years),"[1197, 1704, 1682, 318, 1265, 1784, 1732, 356]"
3661,Male,Young (21-40 years),"[1407, 2174, 1321, 1278]"
4007,Male,Young (21-40 years),[]
5454,Male,Young (21-40 years),"[912, 318, 858, 296, 904, 2959, 593]"
158,Male,Adult (41-60 years),"[318, 296, 1221, 1252, 527, 593, 50, 1213, 1228]"
3373,Male,Teenager (0-20 years),"[1036, 589, 2959, 2000, 457, 1198, 318]"
5346,Female,Young (21-40 years),"[1, 318, 595, 296, 364, 356, 2081, 1213, 1197]"
788,Male,Young (21-40 years),"[2716, 1580, 1270, 1197, 480]"
234,Male,Young (21-40 years),"[527, 296, 593, 110, 318, 2959, 2268, 2329, 50, 2028]"
470,Female,Teenager (0-20 years),"[1, 364, 356, 1270, 1035, 2918, 575, 837, 2059]"
5978,Male,Young (21-40 years),[]
5966,Female,Young (21-40 years),"[2858, 1704, 1682, 2329, 318, 1784, 3160, 3147]"
4880,Female,Adult (41-60 years),"[356, 296, 318, 1704, 1682, 3147]"
1164,Female,Young (21-40 years),[]
5877,Male,Teenager (0-20 years),"[1197, 1270, 364, 39, 551, 2005, 2572, 2081, 2918]"
5871,Female,Young (21-40 years),"[912, 356, 318, 1230, 296, 1682, 3598, 1704, 1197]"
5720,Male,Young (21-40 years),[]
1003,Male,Young (21-40 years),"[912, 356, 296, 318, 1247, 1682, 1732, 1221, 1230]"
3086,Male,Teenager (0-20 years),"[1704, 1682, 2599, 2706, 318, 39, 296, 1968, 2918, 1246]"
4856,Male,Young (21-40 years),"[296, 318, 1682]"
1048,Male,Young (21-40 years),"[2858, 1682, 1704, 356, 318, 1732, 3147, 1197]"
402,Male,Young (21-40 years),[]
997,Male,Teenager (0-20 years),"[318, 1, 356, 589, 3578, 150, 2028, 1197, 441]"
2413,Female,Adult (41-60 years),"[1036, 420, 318, 1198, 296, 1270, 858, 1213, 1197, 593]"
3194,Male,Young (21-40 years),"[296, 356, 318, 2959, 1213, 593, 1682, 50]"
1965,Male,Adult (41-60 years),"[356, 318, 1961, 920, 1221, 1213, 1307, 1265, 2302, 1307]"
2349,Male,Young (21-40 years),"[296, 318, 2959, 1213, 593, 527, 50, 110, 2028]"
1733,Male,Teenager (0-20 years),[]
3834,Male,Teenager (0-20 years),[]
5600,Female,Adult (41-60 years),[]
5697,Male,Young (21-40 years),"[318, 296, 1213, 2959, 593, 480, 1732, 1682]"
2708,Male,Young (21-40 years),"[356, 296, 318, 1704, 1682, 1265, 1732, 364, 1, 1307]"
5143,Male,Teenager (0-20 years),"[2918, 1197, 1246, 1682]"
562,Male,Young (21-40 years),"[1036, 1198, 480, 3578, 110, 589, 318]"
2620,Male,Teenager (0-20 years),"[480, 1036, 1240, 1270, 1198, 1527, 457]"
1729,Male,Young (21-40 years),"[296, 356, 318, 1704, 1682, 2858, 1732, 1265, 1197]"
2573,Male,Adult (41-60 years),"[1036, 296, 318, 2000, 1732, 589, 593, 1213, 50, 2959]"
4960,Male,Adult (41-60 years),"[1, 318, 364, 296, 1197, 356, 595, 1213, 2081, 527]"
684,Male,Young (21-40 years),"[296, 318, 356, 1704, 1682, 110, 364, 3147, 2762]"
320,Male,Young (21-40 years),"[318, 356, 296, 1704, 3578]"
2418,Female,Teenager (0-20 years),"[1307, 357, 1197, 1265, 1569, 2572, 2671, 39, 539, 2424]"
4140,Male,Young (21-40 years),[]
1076,Female,Young (21-40 years),"[2791, 1265, 1197, 231, 39, 3254, 2502, 3868, 2302, 1732]"
4128,Male,Young (21-40 years),"[2858, 2917, 3101, 1208, 3671, 2243, 2976, 3363, 1784, 1459]"
4540,Female,Young (21-40 years),"[2791, 1265, 1307, 1230, 1777, 1247, 676]"
4196,Male,Young (21-40 years),"[1961, 1084, 1219, 3418, 909, 3546, 3507, 2160, 1963, 3814]"
2043,Male,Young (21-40 years),"[296, 318, 356, 593, 1704, 1682, 50, 2329, 608, 2762]"
4794,Female,Young (21-40 years),"[1270, 356, 296, 318, 1197, 1036, 593, 1682, 1704]"
1075,Female,Young (21-40 years),"[912, 1281, 1189, 1299, 1222, 2313]"
3850,Male,Teenager (0-20 years),[]
4429,Male,Young (21-40 years),"[296, 318, 2959, 2858, 1682]"
51,Female,Teenager (0-20 years),"[1197, 595, 1265, 1307, 588, 500, 2081, 1230]"
2810,Female,Teenager (0-20 years),[]
3443,Female,Young (21-40 years),"[480, 1097, 1240, 1527, 2167, 2916, 1682, 1676]"
3412,Male,Young (21-40 years),[]
3635,Male,Adult (41-60 years),"[1230, 920, 1304, 1197, 912, 1283, 1307, 1201, 17]"
4123,Female,Young (21-40 years),"[1258, 593, 2762, 1997, 1206, 3535, 2710, 3147]"
4852,Male,Young (21-40 years),[]
3505,Female,Young (21-40 years),"[1230, 1682]"
4841,Male,Young (21-40 years),"[296, 318, 1704, 1682, 50, 2329, 1732, 593, 2959]"
3897,Male,Adult (41-60 years),"[923, 2025, 2115, 1225, 2359, 923, 2025, 2115, 1225, 2359]"
2821,Male,Teenager (0-20 years),[]
1917,Male,Teenager (0-20 years),"[318, 296, 364]"
2115,Male,Young (21-40 years),"[2791, 1307, 1265, 1197, 39, 1517, 1784, 676, 357, 500]"
4507,Male,Teenager (0-20 years),[]
6008,Male,Teenager (0-20 years),"[296, 2959, 318, 593]"
1508,Female,Teenager (0-20 years),"[318, 589, 2959, 364, 1682, 110, 2762, 1704, 457]"
466,Male,Young (21-40 years),"[1230, 2599, 3897, 1276, 2186, 2248, 3362, 953, 1204, 1945]"
4122,Male,Teenager (0-20 years),[]
2019,Male,Adult (41-60 years),"[2997, 1968, 2757, 3175, 3160, 2333, 2336, 233, 3102]"
1872,Male,Adult (41-60 years),"[904, 858, 296, 593, 1487, 6, 50, 1252, 2762, 2959]"
4858,Male,Young (21-40 years),"[296, 356, 318, 1682, 1732, 2959]"
3155,Male,Young (21-40 years),"[318, 296, 593, 2959, 1221, 904, 1252, 50, 2268, 1198]"
4236,Female,Young (21-40 years),"[1307, 356, 1265, 1682, 1197, 1704, 318, 1270, 296, 1732]"
240,Male,Adult (41-60 years),"[296, 318, 356, 593, 2959, 50, 1213, 3147, 1270]"
200,Female,Teenager (0-20 years),"[1059, 2997, 2599, 2572, 3051, 2694, 2759, 2555, 1197, 1270]"
927,Female,Young (21-40 years),"[1307, 1265, 2671, 1777, 357, 539, 2572]"
347,Female,Adult (41-60 years),"[318, 356, 1230, 296, 1682, 1968]"
5447,Male,Adult (41-60 years),"[912, 356, 318, 1230, 1682, 1197, 1704, 1265, 1784]"
2315,Male,Adult (41-60 years),"[1270, 318, 1036, 480, 356, 296, 1213, 593, 1197]"
2663,Female,Young (21-40 years),"[1307, 1265, 1682, 1197, 356, 318, 1704, 1732]"
1766,Female,Adult (41-60 years),"[356, 318, 296, 1704, 1682, 1265, 3147, 1732, 50, 1197]"
4404,Male,Young (21-40 years),[]
2319,Male,Young (21-40 years),"[318, 1198, 110, 858, 480, 527, 296, 2028, 356]"
2829,Male,Adult (41-60 years),"[858, 296, 1213, 1230, 318, 1193, 1247, 912, 593, 953]"
102,Male,Young (21-40 years),"[356, 318, 1682, 1704, 1197]"
4344,Male,Young (21-40 years),[]
372,Female,Teenager (0-20 years),"[39, 1407, 1580, 2762, 1517, 2124, 2, 2291]"
5668,Female,Young (21-40 years),"[1, 1270, 364, 1198, 1035, 318, 2081]"
2084,Male,Teenager (0-20 years),"[356, 1682, 2329, 1968, 296, 1246, 318, 1265]"
1074,Male,Adult (41-60 years),"[318, 296, 1682, 3147, 356, 1704, 1230, 912]"
3342,Female,Young (21-40 years),"[296, 356, 1036, 318, 593, 1270, 480, 1732, 2959]"
4649,Male,Adult (41-60 years),"[920, 2028, 1090, 1208, 1250, 1222, 1183, 2427, 527]"
324,Male,Young (21-40 years),"[364, 588, 260, 595, 480, 1197, 1, 1035, 1198]"
2944,Female,Teenager (0-20 years),"[1197, 39, 1968, 3481, 2791, 551, 2081, 2683, 1265, 2502]"
4367,Male,Young (21-40 years),"[356, 296, 1704, 318, 1682, 1265, 1732, 3147, 1197]"
2403,Male,Teenager (0-20 years),"[1036, 480, 1270, 110, 3578, 260, 1097, 1198, 2716]"
1120,Male,Teenager (0-20 years),[]
4791,Male,Teenager (0-20 years),[]
1384,Male,Teenager (0-20 years),"[480, 589, 1580, 1617, 3481, 2858, 3751, 110, 3578]"
4652,Female,Young (21-40 years),"[296, 356, 1704, 318, 215, 1682, 1197]"
5471,Male,Teenager (0-20 years),"[318, 2762, 296, 480, 593, 1704, 364, 50, 356]"
5322,Male,Young (21-40 years),"[1265, 1307, 356, 1682, 1197, 1784, 1732, 1230]"
5311,Male,Adult (41-60 years),"[318, 296, 1732, 608, 50, 2858, 1682, 2762]"
2918,Male,Young (21-40 years),[]
812,Male,Young (21-40 years),"[296, 318, 2959, 356, 593, 1704, 1682, 2858, 2762, 50]"
4577,Male,Young (21-40 years),"[1997, 1208, 1201, 1258, 1222, 2951, 1219, 1090, 599, 593]"
1707,Male,Adult (41-60 years),"[356, 318, 2329, 1682, 3147, 1784]"
3707,Female,Teenager (0-20 years),"[296, 50, 6, 608, 1213, 2542, 1732, 2959, 1089, 1617]"
2604,Male,Young (21-40 years),"[318, 356, 1682, 1732, 1704, 1265, 1197, 3147, 50]"
2305,Male,Adult (41-60 years),"[1265, 1307, 357, 1197, 1230, 39, 1784, 676, 2539, 2396]"
5770,Male,Young (21-40 years),"[318, 356, 527, 296, 1213, 1193, 912, 920]"
4294,Male,Teenager (0-20 years),"[1197, 356, 1270, 1682, 1265, 318, 1, 1704, 364, 1732]"
3212,Female,Young (21-40 years),"[1307, 1682, 1265, 356, 1732, 296, 318, 223, 1704, 1197]"
1892,Male,Young (21-40 years),"[318, 296, 2959, 593, 1213, 1487, 50, 1089, 6, 2762]"
5229,Male,Young (21-40 years),"[296, 1407, 593, 2959, 2174, 2710, 1682, 480]"
554,Male,Young (21-40 years),"[318, 356, 296, 1704, 1682]"
3460,Male,Teenager (0-20 years),"[912, 318, 1193, 1221, 296, 1213, 111, 1252, 1230]"
3719,Male,Young (21-40 years),"[1, 356, 1265, 318, 296, 1704, 1307]"
2891,Female,Teenager (0-20 years),"[356, 1197, 39, 1682, 2572, 1246, 1968, 2395]"
4302,Male,Adult (41-60 years),[]
440,Male,Adult (41-60 years),"[1036, 2000, 457, 1198, 318, 296, 480, 593, 1213]"
5307,Male,Young (21-40 years),"[1270, 541, 1197, 1240, 480, 1196, 2716]"
325,Female,Adult (41-60 years),"[1307, 1265, 1197, 1784, 539, 1682, 357, 2671, 1641]"
1546,Male,Young (21-40 years),[]
2096,Female,Young (21-40 years),"[2716, 1270, 1197, 1036, 2791, 589, 2918, 1220, 1580]"
326,Male,Adult (41-60 years),[]
4997,Male,Teenager (0-20 years),"[2791, 3253, 231, 1197, 1517, 2716, 3868, 2918, 1265, 1732]"
3718,Male,Adult (41-60 years),[]
133,Female,Young (21-40 years),"[318, 356, 296, 593, 1097, 2858, 2762, 2716, 1270]"
5804,Female,Young (21-40 years),"[318, 296, 1682, 1704, 1968]"
801,Female,Young (21-40 years),[]
5384,Female,Young (21-40 years),"[1270, 2081, 356, 1265, 318, 364]"
