userId,gender,age_group,recommendations
4601,Male,Young (21-40 years),"[1036, 318, 1291, 457, 589, 110, 480, 296, 593]"
1893,Female,Young (21-40 years),"[1682, 2858, 318, 356, 1704]"
1515,Male,Young (21-40 years),"[2918, 1, 1265, 1197, 39, 2716, 500, 2124, 3253, 364]"
4029,Female,Adult (41-60 years),"[912, 899, 318, 1230, 1035, 296, 920, 356, 1225]"
507,Female,Young (21-40 years),"[318, 1682, 1704, 1784]"
3754,Male,Adult (41-60 years),[]
1567,Male,Young (21-40 years),"[1221, 912, 111, 1206, 318, 541, 608, 3730, 3030]"
3341,Male,Young (21-40 years),"[318, 296, 1221, 2959, 1213, 50, 593, 1089]"
94,Male,Young (21-40 years),"[1219, 1214, 1982, 2459, 1387, 1997, 1347, 2668, 2160, 1395, 1219, 1214, 1982, 2459, 1387, 1997, 1347, 2668, 2160, 1395, 1219, 1214, 1982, 2459, 1387, 1997, 1347, 2668, 2160, 1395]"
4646,Female,Young (21-40 years),"[1721, 356, 1682]"
2120,Male,Teenager (0-20 years),"[1270, 318, 356, 296, 1704, 2959, 1682]"
2324,Male,Young (21-40 years),"[912, 318, 593, 50, 1252, 2268, 2762]"
4926,Male,Teenager (0-20 years),"[1307, 1197, 1265, 1258, 356, 296, 1968, 1270, 1704, 1682]"
3888,Male,Adult (41-60 years),"[912, 1230, 318, 1307, 296, 1732, 1265, 356]"
3025,Female,Young (21-40 years),"[39, 1777]"
1739,Male,Adult (41-60 years),"[356, 296, 1682, 1704, 2858, 318, 1265, 1784]"
2307,Male,Young (21-40 years),"[296, 318, 2959, 1704, 356, 1732, 2858]"
1700,Male,Young (21-40 years),"[1265, 356, 1682, 1704, 1732, 296, 318, 608, 1197]"
6030,Male,Young (21-40 years),"[541, 1270, 480, 260, 1198, 1200, 1240, 1374, 1097]"
2381,Female,Young (21-40 years),"[904, 318, 593, 296, 858, 2959, 1252, 2762, 1213, 50]"
3873,Female,Adult (41-60 years),"[912, 910, 920, 1230, 1207, 1197, 318, 1307, 356]"
784,Male,Teenager (0-20 years),"[296, 1682, 2028, 1704, 1732, 110, 2858, 318, 2959]"
536,Male,Young (21-40 years),[]
4146,Male,Young (21-40 years),"[318, 527, 296, 1221, 1208, 1213, 110, 593, 1262]"
1781,Female,Young (21-40 years),"[1407, 2710, 1321, 2174, 2762, 2003, 2716]"
5833,Female,Young (21-40 years),"[318, 356, 296, 1682, 3147, 50, 593, 1197]"
1195,Female,Teenager (0-20 years),"[1997, 1717, 2174, 2762, 2710, 1278, 2124]"
3606,Female,Young (21-40 years),"[318, 356, 296, 2959, 1221, 527, 593, 3147, 110, 2329]"
5785,Female,Young (21-40 years),[318]
1596,Female,Teenager (0-20 years),"[296, 593, 2959, 318, 1407, 480, 1213, 1682, 2762, 608]"
1738,Male,Young (21-40 years),"[296, 356, 318, 1704, 1682, 1732, 2329, 3147]"
1534,Male,Adult (41-60 years),"[318, 296, 356, 2959, 858, 1704, 50, 2329, 3147, 1682]"
5523,Male,Young (21-40 years),[]
4054,Male,Young (21-40 years),[]
5303,Female,Adult (41-60 years),"[527, 318, 356, 110, 3147, 3912, 1183, 2329, 17]"
264,Male,Young (21-40 years),[]
626,Male,Teenager (0-20 years),"[3114, 364, 1270, 2918]"
3205,Female,Young (21-40 years),[]
4906,Male,Adult (41-60 years),[]
178,Male,Adult (41-60 years),"[318, 356, 1, 1682, 1197, 595, 1704, 1035, 1270]"
1173,Female,Young (21-40 years),[]
2942,Female,Adult (41-60 years),"[527, 356, 318, 912, 296, 1704, 3147, 2858]"
5170,Male,Teenager (0-20 years),"[1197, 1259, 1270, 1198, 296, 50, 3578, 1136, 111, 1208]"
2827,Male,Young (21-40 years),"[1270, 1036, 296, 1213, 318, 1732, 2959, 593, 1682]"
157,Male,Young (21-40 years),[]
3619,Male,Adult (41-60 years),"[318, 296, 356, 50, 1704, 608, 1682, 2858, 1732, 2959]"
2143,Male,Teenager (0-20 years),"[1036, 1240, 6, 457, 377, 648, 101, 1573]"
1544,Male,Young (21-40 years),"[1270, 318, 480, 296, 356, 593, 1732, 1682]"
1774,Male,Young (21-40 years),"[1407, 1580, 2716, 2762, 1270, 1517, 1200]"
32,Female,Young (21-40 years),"[50, 296, 318, 2959, 356, 593, 2858, 1682, 2762]"
1673,Male,Teenager (0-20 years),"[1270, 480, 1197, 296, 1240, 2959, 318, 1291, 356]"
6033,Male,Adult (41-60 years),"[296, 318, 6, 2023, 1036, 1089, 50, 1617, 541]"
5610,Female,Young (21-40 years),"[593, 2858, 50, 2268, 2762, 2959, 1487, 318, 3147, 1704]"
3765,Female,Adult (41-60 years),"[597, 356, 1307, 2671, 539, 1393, 1777, 1569]"
5997,Female,Young (21-40 years),"[1200, 541, 589, 480, 3527, 1270, 1240, 2916, 1036]"
309,Male,Young (21-40 years),"[318, 296, 356, 2959, 593, 1213, 1682, 50]"
811,Male,Adult (41-60 years),"[912, 356, 318, 1682, 858, 3598, 3912]"
4305,Female,Adult (41-60 years),[]
809,Male,Young (21-40 years),"[1265, 2791, 1485, 1517, 500, 1580, 1923, 2706, 39, 1270]"
1184,Female,Young (21-40 years),[]
2145,Male,Teenager (0-20 years),[]
4384,Male,Young (21-40 years),[]
4833,Male,Young (21-40 years),"[1197, 1, 356, 296, 318, 1704, 1682]"
3199,Male,Teenager (0-20 years),"[296, 318, 1704, 2959, 593, 1682, 480, 50, 364]"
2938,Female,Young (21-40 years),[]
5852,Female,Young (21-40 years),[]
4863,Female,Young (21-40 years),"[1307, 539, 597, 1197, 39, 1088, 2572]"
3406,Female,Young (21-40 years),"[356, 1682, 318, 296, 527, 3147, 2858, 110, 364, 2028]"
5187,Male,Teenager (0-20 years),"[296, 2959, 318, 1240, 480, 858, 1270]"
3353,Male,Young (21-40 years),[]
4481,Male,Young (21-40 years),"[593, 1089, 480, 648, 2762, 1387, 2858, 2028, 260, 50]"
539,Male,Young (21-40 years),"[480, 364, 1198, 3114, 589, 2081, 1270]"
2623,Male,Adult (41-60 years),"[1265, 1307, 1682, 1784, 1197, 2918, 1569, 676, 2396, 357]"
1087,Male,Young (21-40 years),[]
4398,Female,Teenager (0-20 years),"[1968, 1246, 3598, 1197, 1682]"
3752,Female,Teenager (0-20 years),"[1682, 3897, 318]"
81,Female,Young (21-40 years),"[318, 356, 296, 527, 1682, 593, 3147, 2329]"
3246,Female,Young (21-40 years),[]
1972,Male,Adult (41-60 years),"[912, 356, 296, 318, 1213, 1732, 2028, 1682, 1242]"
3860,Male,Adult (41-60 years),"[2028, 3578, 356, 110, 2762, 260, 589, 541, 480]"
502,Male,Young (21-40 years),"[356, 1265, 318, 1270, 1682, 1197, 1732, 858, 2918, 1307]"
3134,Male,Teenager (0-20 years),"[296, 480, 318, 1036, 593, 858, 1270, 1198]"
1952,Male,Young (21-40 years),[]
3711,Male,Young (21-40 years),"[480, 3114, 318, 364, 2959, 1270]"
4087,Male,Teenager (0-20 years),"[296, 1682, 318, 356, 593, 1704, 1732, 2959, 1]"
5972,Female,Young (21-40 years),[]
1506,Male,Young (21-40 years),"[318, 1, 356, 296, 1704, 593, 1682, 527]"
1224,Male,Adult (41-60 years),[]
1655,Male,Teenager (0-20 years),"[1, 1682, 1265, 1197, 318, 1270, 1732, 356, 364]"
3661,Male,Young (21-40 years),"[1278, 2717, 1407, 2174, 1321, 2003]"
4007,Male,Young (21-40 years),[]
5454,Male,Young (21-40 years),"[318, 296, 2959, 50, 1213, 593, 527]"
158,Male,Adult (41-60 years),"[318, 296, 1221, 1252, 593, 1193, 50, 913, 1213]"
3373,Male,Teenager (0-20 years),"[1036, 589, 110, 2028, 1198, 318, 2000]"
5346,Female,Young (21-40 years),"[1, 318, 595, 296, 364, 1213, 2081, 1682, 1197, 593]"
788,Male,Young (21-40 years),"[2716, 1270, 480, 260, 589, 1097, 541, 1527]"
234,Male,Young (21-40 years),"[527, 296, 110, 318, 2028, 2959, 50, 2329, 3147, 6]"
470,Female,Teenager (0-20 years),"[1, 364, 2572, 595, 2081]"
5978,Male,Young (21-40 years),[]
5966,Female,Young (21-40 years),"[2858, 1682, 215, 318, 1704, 3598]"
4880,Female,Adult (41-60 years),"[318, 356, 296, 1682, 1704, 3147, 1732, 1230]"
1164,Female,Young (21-40 years),[]
5877,Male,Teenager (0-20 years),"[1197, 1270, 364, 1265, 1682, 1732, 318, 356, 296]"
5871,Female,Young (21-40 years),"[318, 1197, 1682]"
5720,Male,Young (21-40 years),[]
1003,Male,Young (21-40 years),"[912, 1230, 296, 356, 318, 1265, 1247, 608, 1732, 1682]"
3086,Male,Teenager (0-20 years),"[1704, 296, 1682, 318, 2329, 2959, 1732, 3147, 2997]"
4856,Male,Young (21-40 years),"[318, 296, 1213, 1682, 1732, 1265]"
1048,Male,Young (21-40 years),"[356, 318, 1704, 1682, 2858, 1732, 1265, 1197]"
402,Male,Young (21-40 years),[]
997,Male,Teenager (0-20 years),"[296, 2959, 318, 858, 1704, 1682]"
2413,Female,Adult (41-60 years),"[1036, 420, 318, 1198, 296, 858, 110, 1270, 1213, 1197]"
3194,Male,Young (21-40 years),"[318, 296, 356, 2959, 1213, 593, 858, 527]"
1965,Male,Adult (41-60 years),"[1265, 356, 1307, 318, 1213, 2302, 2671, 2321, 1641, 2396]"
2349,Male,Young (21-40 years),"[318, 2028, 296, 2959, 110, 1213, 3578, 593, 589]"
1733,Male,Teenager (0-20 years),[]
3834,Male,Teenager (0-20 years),[]
5600,Female,Adult (41-60 years),[]
5697,Male,Young (21-40 years),"[296, 2959, 1213, 318, 1617, 608, 2858, 6]"
2708,Male,Young (21-40 years),"[1197, 223, 1784, 2467, 2572, 2763, 1197, 1197, 1197, 1197]"
5143,Male,Teenager (0-20 years),"[2918, 1197, 1246, 1265, 1682, 1732, 2858]"
562,Male,Young (21-40 years),"[1036, 589, 2000, 1198, 110, 3623, 3578]"
2620,Male,Teenager (0-20 years),"[1036, 480, 1240, 1270, 1198, 1527, 318]"
1729,Male,Young (21-40 years),"[296, 356, 1704, 318, 1265, 1682, 1732, 2858, 1230, 1197]"
2573,Male,Adult (41-60 years),"[1036, 2000, 457, 589, 318, 296, 50, 110, 2959]"
4960,Male,Adult (41-60 years),"[1, 318, 364, 296, 1197, 356, 595, 858, 1097, 527]"
684,Male,Young (21-40 years),"[296, 356, 318, 1704, 1682, 1732, 110, 364, 3147]"
320,Male,Young (21-40 years),"[318, 3578, 356, 110, 296, 1198, 1682, 1197]"
2418,Female,Teenager (0-20 years),"[1307, 1197, 357, 1569, 2572, 1265, 539, 2671, 2424, 39]"
4140,Male,Young (21-40 years),[]
1076,Female,Young (21-40 years),"[1307, 1265, 39, 1197, 1569, 2918, 1784, 676, 1513, 2502]"
4128,Male,Young (21-40 years),"[296, 356, 318, 1213, 1732, 1682, 608]"
4540,Female,Young (21-40 years),"[1307, 1265, 1569, 1777, 2671, 500, 539, 1682, 2424]"
4196,Male,Young (21-40 years),"[904, 1278, 1982, 1258, 2791, 1997, 1136, 1387, 2657, 1206]"
2043,Male,Young (21-40 years),"[296, 318, 2959, 356, 593, 1704, 1682, 2858, 2762, 50]"
4794,Female,Young (21-40 years),"[1270, 356, 296, 318, 1197, 1036, 1097, 593, 1732, 1682]"
1075,Female,Young (21-40 years),"[912, 1281, 1189, 2313, 1299, 1192, 1960]"
3850,Male,Teenager (0-20 years),[]
4429,Male,Young (21-40 years),"[318, 296, 1213, 1732, 2858, 608, 1682, 593, 1230]"
51,Female,Teenager (0-20 years),"[1197, 2413, 2572, 500, 595, 1265, 2081, 1307, 588]"
2810,Female,Teenager (0-20 years),[]
3443,Female,Young (21-40 years),"[480, 1240, 1258, 2167, 1129, 2916, 2668, 1206]"
3412,Male,Young (21-40 years),[]
3635,Male,Adult (41-60 years),"[1230, 1304, 1307, 912, 920, 318, 356]"
4123,Female,Young (21-40 years),"[1258, 593, 2762, 1206, 1997, 3535, 1343, 3499, 1219]"
4852,Male,Young (21-40 years),[]
3505,Female,Young (21-40 years),"[1230, 1307, 1197]"
4841,Male,Young (21-40 years),"[296, 318, 1704, 1682, 1732, 2329, 50, 3147, 2959]"
3897,Male,Adult (41-60 years),"[527, 541, 1198, 318, 589, 858, 480, 296, 1036, 356]"
2821,Male,Teenager (0-20 years),"[1197, 3481, 920, 524, 1259, 480, 608, 1673, 1224, 110]"
1917,Male,Teenager (0-20 years),"[2028, 318, 3578, 2959]"
2115,Male,Young (21-40 years),"[2791, 1307, 1265, 1197, 39, 1517, 1784, 676, 2395, 357]"
4507,Male,Teenager (0-20 years),[]
6008,Male,Teenager (0-20 years),"[1370, 589, 457, 377, 380, 101, 110, 6, 648]"
1508,Female,Teenager (0-20 years),"[529, 480, 2571, 442, 2278, 1608, 2028, 296, 1097, 527, 1792, 1769, 2006, 2501, 457, 2273, 3081, 112, 102, 529, 2571, 527, 3081, 2278, 296, 1097, 2028, 2501, 529, 2571, 527, 3081, 2278, 296, 1097, 2028, 2501]"
466,Male,Young (21-40 years),"[1230, 1204, 1220, 1207, 1136, 1284, 953, 111, 441]"
4122,Male,Teenager (0-20 years),[]
2019,Male,Adult (41-60 years),"[296, 356, 318, 1704, 1682, 2858, 1732, 3147, 50, 1265]"
1872,Male,Adult (41-60 years),"[1219, 858, 1036, 903, 6, 1617, 50, 1487, 593]"
4858,Male,Young (21-40 years),"[296, 318, 356, 1682]"
3155,Male,Young (21-40 years),"[318, 296, 593, 2959, 50, 6, 2268, 1089, 2762]"
4236,Female,Young (21-40 years),"[1307, 356, 1265, 318, 39, 539, 1682, 597, 1197, 3147]"
240,Male,Adult (41-60 years),"[296, 318, 356, 1036, 593, 1197, 480, 1213, 1270]"
200,Female,Teenager (0-20 years),"[39, 1270, 1197, 2918, 318, 1198, 1307, 2716, 1968, 356]"
927,Female,Young (21-40 years),"[1307, 2671, 2572, 539, 1777, 357, 39, 1569]"
347,Female,Adult (41-60 years),"[318, 356, 3147, 1682, 17]"
5447,Male,Adult (41-60 years),"[356, 318, 1265, 1682, 1784, 1704, 1197]"
2315,Male,Adult (41-60 years),"[1270, 318, 1036, 480, 356, 296, 593, 1213, 1732]"
2663,Female,Young (21-40 years),"[1307, 597, 356, 1197, 318, 1265, 17, 1682]"
1766,Female,Adult (41-60 years),"[318, 356, 858, 1197, 296, 1704, 1307, 3147, 1265]"
4404,Male,Young (21-40 years),[]
2319,Male,Young (21-40 years),"[296, 318, 356, 3578, 110, 2028]"
2829,Male,Adult (41-60 years),"[296, 1213, 1230, 318, 1193, 912, 593, 829]"
102,Male,Young (21-40 years),"[356, 318, 1682, 1704, 1732, 1197, 1265, 3147]"
4344,Male,Young (21-40 years),[]
372,Female,Teenager (0-20 years),"[39, 1407, 1580, 2762, 480, 1270]"
5668,Female,Young (21-40 years),"[1, 595, 1198, 364, 1270, 1035, 480]"
2084,Male,Teenager (0-20 years),"[296, 356, 318, 1682, 2329, 1732, 1704, 2959, 1682]"
1074,Male,Adult (41-60 years),"[318, 296, 356, 1221, 1732, 1704, 1682, 1197, 1265]"
3342,Female,Young (21-40 years),"[2762, 480, 2858, 736, 3081, 3798, 2763, 2881, 3146, 3157]"
4649,Male,Adult (41-60 years),"[920, 2028, 1208, 1250, 1090, 1183, 1222, 2427, 527]"
324,Male,Young (21-40 years),"[1, 318, 1198, 595, 356, 364]"
2944,Female,Teenager (0-20 years),"[1197, 39, 1968, 3481, 2791, 551, 2081, 2683, 1265, 595]"
4367,Male,Young (21-40 years),"[356, 296, 1213, 318, 1230, 1265, 1682, 1732]"
2403,Male,Teenager (0-20 years),"[1036, 589, 480, 1198, 110, 2001, 6, 457, 1258]"
1120,Male,Teenager (0-20 years),[]
4791,Male,Teenager (0-20 years),[]
1384,Male,Teenager (0-20 years),"[296, 318, 1270, 2959, 1682, 593, 356]"
4652,Female,Young (21-40 years),"[318, 356, 296, 1704, 1682, 17, 1197, 2396]"
5471,Male,Teenager (0-20 years),"[318, 296, 593, 2762, 480, 1258, 2959, 608, 50]"
5322,Male,Young (21-40 years),"[1265, 1307, 1197, 356, 1682, 1784]"
5311,Male,Adult (41-60 years),"[904, 608, 318, 296, 50, 1213, 1732, 593, 2858, 2762]"
2918,Male,Young (21-40 years),[]
812,Male,Young (21-40 years),"[296, 318, 2959, 50, 2858, 593, 1213, 1682, 1487]"
4577,Male,Young (21-40 years),"[858, 1208, 1201, 1219, 1206, 1258, 1266, 1222, 1263, 1209]"
1707,Male,Adult (41-60 years),"[356, 318, 2329, 1682, 1213]"
3707,Female,Teenager (0-20 years),"[296, 50, 2959, 1213, 6, 608, 1089, 318, 2858, 2542]"
2604,Male,Young (21-40 years),"[318, 356, 1704, 1682, 1732, 1197, 1968, 1682]"
2305,Male,Adult (41-60 years),"[1265, 357, 1307, 1682, 1230, 1784, 1197, 2918, 39, 2791]"
5770,Male,Young (21-40 years),"[318, 356, 527, 296, 1213, 2028, 3147, 1263, 1961]"
4294,Male,Teenager (0-20 years),"[1270, 356, 1197, 1682, 1265, 1704, 318, 1732, 1246]"
3212,Female,Young (21-40 years),"[1265, 2858, 1875, 318, 1080, 1394, 2599, 1916, 2396]"
1892,Male,Young (21-40 years),"[318, 296, 2959, 593, 1213, 2023, 6, 1487, 1089, 50]"
5229,Male,Young (21-40 years),"[296, 593, 1407, 1732, 2959, 480]"
554,Male,Young (21-40 years),"[318, 356, 296, 1704, 1682, 593, 2959, 2858]"
3460,Male,Teenager (0-20 years),"[318, 296, 1213, 1221, 111, 1206, 608, 2858]"
3719,Male,Young (21-40 years),"[356, 318, 296, 1682, 1704, 1265, 1732, 3147, 2396, 1197]"
2891,Female,Teenager (0-20 years),"[39, 2572]"
4302,Male,Adult (41-60 years),[]
440,Male,Adult (41-60 years),"[296, 318, 2959, 480, 593, 1213, 1732, 1198]"
5307,Male,Young (21-40 years),"[1270, 1198, 1240, 1197, 541, 2140, 480, 1196, 2005]"
325,Female,Adult (41-60 years),"[1307, 1265, 1197, 39, 1784, 357, 2671, 676, 2396, 1641]"
1546,Male,Young (21-40 years),[]
2096,Female,Young (21-40 years),"[39, 500, 1370, 1517, 2000, 1265, 2011]"
326,Male,Adult (41-60 years),[]
4997,Male,Teenager (0-20 years),"[2791, 3253, 231, 3868, 1517, 2716, 1197, 1265, 1732, 2502]"
3718,Male,Adult (41-60 years),[]
133,Female,Young (21-40 years),"[318, 356, 593, 1097, 2858, 1246, 3255, 539, 1682]"
