userId,gender,age_group,recommendations,all_movies_rec
45,Male,Young (21-40 years),"[69, 173, 202, 216, 204, 1127, 902, 64, 56]","['""Forrest Gump"" (1994)', '""The Princess Bride"" (1987)', '""Groundhog Day"" (1993)', '""When Harry Met Sally..."" (1989)', '""Back to the Future"" (1985)', '""The Truman Show"" (1998)', '""The Big Lebowski"" (1998)', '""The Shawshank Redemption"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Pulp Fiction"" (1994)']"
47,Male,Adult (41-60 years),"[100, 272, 902, 1, 12, 475, 1585, 64, 56]","['Fargo (1996)', 'The Game (1997)', 'Good Will Hunting (1997)', 'The Big Lebowski (1998)', 'LA Story (1991)', 'The Usual Suspects (1995)', 'Trainspotting (1996)', 'American Beauty (1999)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)']"
49,Female,Young (21-40 years),[],[]
59,Male,Adult (41-60 years),[],[]
61,Male,Young (21-40 years),"[302, 257, 272, 298, 316, 250, 346, 1127]","['L.A. Confidential (1997)', 'Men in Black (1997)', 'Good Will Hunting (1997)', 'Face/Off (1997)', 'As Good as It Gets (1997)', 'The Fifth Element (1997)', 'Jackie Brown (1997)', 'The Truman Show (1998)', 'The Negotiator (1998)', 'The Mask of Zorro (1998)']"
67,Male,Teenager (0-20 years),"[257, 249, 294, 755, 780, 385, 250, 67]","['Men in Black (1997)', 'Austin Powers: International Man of Mystery (1997)', 'Liar Liar (1997)', 'The Mask (1994)', 'Rush Hour (1998)', 'Jumanji (1995)', 'Dumb and Dumber (1994)', 'True Lies (1994)', 'The Fifth Element (1997)', 'Ace Ventura: Pet Detective (1994)']"
69,Male,Young (21-40 years),"[56, 64, 127, 174, 98, 182, 144, 22, 82]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'The Godfather (1972)', 'Raiders of the Lost Ark (1981)', 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'Die Hard (1988)', 'The Matrix (1999)', 'Braveheart (1995)', 'Jurassic Park (1993)']"
72,Female,Adult (41-60 years),"[64, 22, 318, 98, 483]","['""Saving Private Ryan"" (1998)', '""The Shawshank Redemption"" (1994)', '""Gladiator"" (2000)', '""Braveheart"" (1995)', '""The Godfather"" (1972)', '""Schindler\'s List"" (1993)', '""The Dark Knight"" (2008)', '""The Departed"" (2006)', '""The Silence of the Lambs"" (1991)', '""Casablanca"" (1942)']"
73,Male,Young (21-40 years),"[1127, 69, 64, 902, 182, 514, 173]","['""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""Amélie"" (2001)', '""The Big Lebowski"" (1998)', '""Goodfellas"" (1990)', '""The Breakfast Club"" (1985)', '""Annie Hall"" (1977)', '""The Princess Bride"" (1987)']"
75,Male,Young (21-40 years),"[69, 1127, 202, 216, 272, 173, 316, 64, 204]","['""Forrest Gump"" (1994)', '""The Truman Show"" (1998)', '""Groundhog Day"" (1993)', '""When Harry Met Sally..."" (1989)', '""Good Will Hunting"" (1997)', '""The Princess Bride"" (1987)', '""As Good as It Gets"" (1997)', '""The Shawshank Redemption"" (1994)', '""Back to the Future"" (1985)', '""The Lion King"" (1994)']"
82,Male,Adult (41-60 years),"[64, 56, 182, 127, 69, 902, 1127, 100, 1585]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Goodfellas (1990)', 'The Godfather (1972)', 'Forrest Gump (1994)', 'The Big Lebowski (1998)', 'The Truman Show (1998)', 'Fargo (1996)', 'The Green Mile (1999)', 'American Beauty (1999)']"
83,Male,Young (21-40 years),"[202, 367, 173, 216, 514, 354, 482]","['""Groundhog Day"" (1993)', '""Clueless"" (1995)', '""The Princess Bride"" (1987)', '""When Harry Met Sally..."" (1989)', '""Ferris Bueller\'s Day Off"" (1986)', '""Pretty in Pink"" (1986)', '""Annie Hall"" (1977)', '""The Wedding Singer"" (1998)', '""Some Like It Hot"" (1959)', '""10 Things I Hate About You"" (1999)']"
89,Female,Adult (41-60 years),"[64, 69, 173, 1127, 56, 272]","['""The Shawshank Redemption"" (1994)', '""Forrest Gump"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Princess Bride"" (1987)', '""The Truman Show"" (1998)', '""Pulp Fiction"" (1994)', '""The Notebook"" (2004)', '""Amelie"" (2001)', '""Good Will Hunting"" (1997)', '""The Breakfast Club"" (1985)']"
91,Male,Adult (41-60 years),"[64, 127, 56, 82, 174, 318, 172, 182, 483, 132]","['The Shawshank Redemption (1994)', 'The Godfather (1972)', 'Pulp Fiction (1994)', 'Jurassic Park (1993)', 'Raiders of the Lost Ark (1981)', ""Schindler's List (1993)"", 'The Empire Strikes Back (1980)', 'Goodfellas (1990)', 'Casablanca (1942)', 'The Wizard of Oz (1939)']"
95,Male,Young (21-40 years),[],[]
96,Female,Young (21-40 years),"[204, 173, 56, 98, 69, 64, 195]","['Back to the Future (1985)', 'The Princess Bride (1987)', 'Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'The Breakfast Club (1985)', 'Forrest Gump (1994)', 'The Matrix (1999)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Terminator (1984)']"
97,Male,Adult (41-60 years),"[204, 210, 64, 173, 423, 96, 127, 98]","['Back to the Future (1985)', 'Indiana Jones and the Last Crusade (1989)', 'The Shawshank Redemption (1994)', 'The Matrix (1999)', 'The Princess Bride (1987)', 'E.T. the Extra-Terrestrial (1982)', 'The Terminator 2: Judgment Day (1991)', 'The Godfather (1972)', 'The Dark Knight (2008)', 'The Silence of the Lambs (1991)']"
101,Male,Teenager (0-20 years),"[69, 216, 202, 739, 173, 367, 88, 155, 354]","['Forrest Gump (1994)', 'When Harry Met Sally... (1989)', 'Groundhog Day (1993)', 'Pretty Woman (1990)', 'The Princess Bride (1987)', 'Clueless (1995)', 'Sleepless in Seattle (1993)', 'Dirty Dancing (1987)', 'The Wedding Singer (1998)', 'Say Anything... (1989)']"
105,Male,Young (21-40 years),"[64, 56, 98, 1585, 182, 22, 1127]","['The Matrix (1999)', 'Fight Club (1999)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Silence of the Lambs (1991)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'Goodfellas (1990)', 'Braveheart (1995)', 'The Truman Show (1998)']"
106,Male,Adult (41-60 years),"[64, 69, 196, 191, 22, 25, 660, 162, 647]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Dead Poets Society (1989)', 'Amadeus (1984)', 'Braveheart (1995)', 'The Birdcage (1996)', 'Fried Green Tomatoes (1991)', 'On Golden Pond (1981)', 'Ran (1985)', 'The Sting (1973)']"
110,Male,Teenager (0-20 years),"[272, 204, 64, 82, 69, 71, 22, 56]","[""Ferris Bueller's Day Off (1986)"", 'The Matrix (1999)', 'Good Will Hunting (1997)', 'Back to the Future (1985)', 'The Shawshank Redemption (1994)', 'Jurassic Park (1993)', 'Forrest Gump (1994)', 'The Lion King (1994)', 'Braveheart (1995)', 'Pulp Fiction (1994)']"
114,Male,Young (21-40 years),"[174, 64, 144, 902, 127, 173, 156, 12, 520]","['Raiders of the Lost Ark (1981)', 'The Shawshank Redemption (1994)', 'Die Hard (1988)', 'The Big Lebowski (1998)', 'The Godfather (1972)', 'Lethal Weapon (1987)', 'The Princess Bride (1987)', 'Reservoir Dogs (1992)', 'The Usual Suspects (1995)', 'The Great Escape (1963)']"
116,Male,Young (21-40 years),"[483, 187, 318, 56, 69, 64, 182, 98, 1127]","['Casablanca (1942)', 'The Godfather: Part II (1974)', ""Schindler's List (1993)"", 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'The Green Mile (1999)', 'The Truman Show (1998)']"
119,Male,Young (21-40 years),"[69, 173, 202, 216, 64, 204, 1127, 902]","['""Forrest Gump"" (1994)', '""The Princess Bride"" (1987)', '""Groundhog Day"" (1993)', '""When Harry Met Sally..."" (1989)', '""The Shawshank Redemption"" (1994)', '""Back to the Future"" (1985)', '""The Truman Show"" (1998)', '""The Big Lebowski"" (1998)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Breakfast Club"" (1985)']"
125,Male,Young (21-40 years),"[514, 202, 216, 173, 204, 902, 1127]","['""Annie Hall"" (1977)', '""Groundhog Day"" (1993)', '""When Harry Met Sally..."" (1989)', '""The Princess Bride"" (1987)', '""Back to the Future"" (1985)', '""The Big Lebowski"" (1998)', '""Ferris Bueller\'s Day Off"" (1986)', '""Anchorman: The Legend of Ron Burgundy"" (2004)', '""The Truman Show"" (1998)', '""The Grand Budapest Hotel"" (2014)']"
129,Female,Young (21-40 years),"[316, 237, 1127, 269, 70, 255, 275, 88]","['""Shakespeare in Love"" (1998)', '""As Good as It Gets"" (1997)', '""Jerry Maguire"" (1996)', '""The Truman Show"" (1998)', '""Notting Hill"" (1999)', '""The Full Monty"" (1997)', '""Four Weddings and a Funeral"" (1994)', '""My Best Friend\'s Wedding"" (1997)', '""Sense and Sensibility"" (1995)', '""Sleepless in Seattle"" (1993)']"
130,Male,Teenager (0-20 years),[],[]
133,Male,Adult (41-60 years),"[257, 250, 294, 1127, 1067, 298]","['Men in Black (1997)', 'The Fifth Element (1997)', 'Liar Liar (1997)', 'The Truman Show (1998)', 'The Mask of Zorro (1998)', 'The Rock (1996)', 'Face/Off (1997)', 'The Game (1997)', 'The Negotiator (1998)', 'The X-Files: Fight the Future (1998)']"
143,Male,Adult (41-60 years),"[64, 56, 69, 1127, 1585, 902, 12]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Truman Show (1998)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'Fight Club (1999)', 'The Big Lebowski (1998)', 'The Green Mile (1999)', 'The Usual Suspects (1995)']"
144,Male,Adult (41-60 years),[],[]
148,Male,Young (21-40 years),"[1, 71, 95, 204, 423, 143, 393, 1127]","['Toy Story (1995)', 'The Lion King (1994)', 'Aladdin (1992)', 'The Little Mermaid (1989)', 'Back to the Future (1985)', 'E.T. the Extra-Terrestrial (1982)', 'The Sound of Music (1965)', 'The Princess Diaries (2001)', 'Mrs. Doubtfire (1993)', 'The Truman Show (1998)']"
159,Female,Young (21-40 years),"[202, 70, 367, 354, 255, 173]","['Groundhog Day (1993)', 'Four Weddings and a Funeral (1994)', 'Clueless (1995)', 'The Wedding Singer (1998)', 'Notting Hill (1999)', ""There's Something About Mary (1998)"", ""My Best Friend's Wedding (1997)"", '10 Things I Hate About You (1999)', ""Bridget Jones's Diary (2001)"", 'The Princess Bride (1987)']"
162,Male,Young (21-40 years),"[257, 385, 250, 388, 195, 226, 204, 568]","['Men in Black (1997)', 'True Lies (1994)', 'The Fifth Element (1997)', 'Beverly Hills Cop (1984)', 'The Terminator (1984)', 'Ghostbusters (1984)', 'Die Hard 2 (1990)', 'Back to the Future (1985)', 'The Mask (1994)', 'Speed (1994)']"
164,Male,Adult (41-60 years),"[144, 64, 56, 182, 79, 69, 568, 1127, 385]","['Die Hard (1988)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Lethal Weapon (1987)', 'Goodfellas (1990)', 'The Fugitive (1993)', 'Forrest Gump (1994)', 'Speed (1994)', 'The Truman Show (1998)', 'True Lies (1994)']"
166,Male,Adult (41-60 years),"[79, 385, 1067, 257, 298, 255, 354, 1127]","['The Fugitive (1993)', 'True Lies (1994)', 'The Rock (1996)', 'Men in Black (1997)', 'Face/Off (1997)', ""My Best Friend's Wedding (1997)"", 'The Wedding Singer (1998)', ""There's Something About Mary (1998)"", 'The Mask of Zorro (1998)', 'The Truman Show (1998)']"
168,Male,Adult (41-60 years),"[144, 79, 56, 64, 385, 12, 22, 693, 1067]","['Die Hard (1988)', 'The Fugitive (1993)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'True Lies (1994)', 'The Usual Suspects (1995)', 'Braveheart (1995)', 'Casino (1995)', 'The Rock (1996)', 'Fight Club (1999)', 'Enjoy watching!']"
169,Female,Adult (41-60 years),"[64, 514, 1127, 173, 187, 250, 1079]","['""Blazing Saddles"" (1974)', '""The Shawshank Redemption"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Annie Hall"" (1977)', '""The Truman Show"" (1998)', '""The Princess Bride"" (1987)', '""The Godfather Part II"" (1974)', '""The Graduate"" (1967)', '""The Fifth Element"" (1997)', '""The Apartment"" (1960)']"
170,Female,Adult (41-60 years),"[79, 1278, 302, 12, 98, 591]","['The Fugitive (1993)', 'Se7en (1995)', 'L.A. Confidential (1997)', 'The Sixth Sense (1999)', 'The Usual Suspects (1995)', 'A Few Good Men (1992)', 'The Silence of the Lambs (1991)', 'Primal Fear (1996)', 'The Game (1997)', 'Arlington Road (1999)']"
172,Male,Adult (41-60 years),"[216, 86, 275, 286, 387]","['""When Harry Met Sally..."" (1989)', '""The Graduate"" (1967)', '""An Officer and a Gentleman"" (1982)', '""Moonstruck"" (1987)', '""The Remains of the Day"" (1993)', '""Sense and Sensibility"" (1995)', '""The English Patient"" (1996)', '""Out of Africa"" (1985)', '""The Age of Innocence"" (1993)', '""Shakespeare in Love"" (1998)']"
178,Male,Young (21-40 years),[],[]
185,Female,Adult (41-60 years),"[64, 69, 272, 56, 1127, 1585, 98]","['""The Shawshank Redemption"" (1994)', '""Forrest Gump"" (1994)', '""Good Will Hunting"" (1997)', '""The Green Mile"" (1999)', '""Pulp Fiction"" (1994)', '""The Truman Show"" (1998)', '""American Beauty"" (1999)', '""The Silence of the Lambs"" (1991)', '""The Departed"" (2006)', '""The Grand Budapest Hotel"" (2014)']"
199,Male,Young (21-40 years),"[69, 1127, 1, 272, 8, 237, 393, 71, 202]","['Forrest Gump (1994)', 'The Truman Show (1998)', 'Toy Story (1995)', 'Good Will Hunting (1997)', 'The Mask (1994)', 'Babe (1995)', 'Jerry Maguire (1996)', 'Mrs. Doubtfire (1993)', 'The Lion King (1994)', 'Groundhog Day (1993)']"
206,Female,Teenager (0-20 years),"[316, 1127, 272, 302, 269, 313, 237, 255]","['Shakespeare in Love (1998)', 'As Good as It Gets (1997)', 'The Truman Show (1998)', 'Good Will Hunting (1997)', 'L.A. Confidential (1997)', 'The Full Monty (1997)', 'Titanic (1997)', 'Jerry Maguire (1996)', ""My Best Friend's Wedding (1997)"", 'Notting Hill (1999)']"
208,Male,Adult (41-60 years),"[514, 216, 428, 208, 211, 430, 435, 402, 393, 367]","['""Annie Hall"" (1977)', '""When Harry Met Sally..."" (1989)', '""Harold and Maude"" (1971)', '""Young Frankenstein"" (1974)', '""M*A*S*H"" (1970)', '""Duck Soup"" (1933)', '""Butch Cassidy and the Sundance Kid"" (1969)', '""Ghost"" (1990)', '""Mrs. Doubtfire"" (1993)', '""Clueless"" (1995)']"
217,Male,Young (21-40 years),"[550, 79, 1260, 405, 385, 273, 568]","['Die Hard with a Vengeance (1995)', 'Lethal Weapon (1987)', 'The Fugitive (1993)', 'Total Recall (1990)', 'The Bourne Identity (2002)', 'Mission: Impossible (1996)', 'True Lies (1994)', 'The Matrix (1999)', 'Heat (1995)', 'Speed (1994)', 'Enjoy!']"
219,Male,Young (21-40 years),"[69, 56, 64, 1127, 272, 202, 173, 902]","['""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Truman Show"" (1998)', '""Good Will Hunting"" (1997)', '""Groundhog Day"" (1993)', '""The Princess Bride"" (1987)', '""Amélie"" (2001)', '""The Big Lebowski"" (1998)']"
220,Male,Young (21-40 years),"[79, 1127, 98, 12, 1585]","['The Fugitive (1993)', 'The Sixth Sense (1999)', 'The Matrix (1999)', 'Fight Club (1999)', 'The Truman Show (1998)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)', 'Memento (2000)', 'American Beauty (1999)', 'The Prestige (2006)']"
223,Female,Teenager (0-20 years),"[94, 393, 367, 204]","['Home Alone (1990)', 'The Princess Diaries (2001)', 'Mrs. Doubtfire (1993)', 'The Parent Trap (1998)', 'Clueless (1995)', 'The Sandlot (1993)', 'The Addams Family (1991)', ""Ferris Bueller's Day Off (1986)"", 'The Goonies (1985)', 'Back to the Future (1985)']"
226,Male,Young (21-40 years),"[64, 318, 56, 127, 98, 272, 1585]","['The Shawshank Redemption (1994)', ""Schindler's List (1993)"", 'Pulp Fiction (1994)', 'The Godfather (1972)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'The Departed (2006)', 'Good Will Hunting (1997)', 'The Green Mile (1999)', 'American Beauty (1999)']"
227,Male,Adult (41-60 years),"[56, 69, 64, 272, 1127, 902, 1585]","['Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'The Big Lebowski (1998)', 'American Beauty (1999)', 'The Green Mile (1999)', 'Eternal Sunshine of the Spotless Mind (2004)', 'Lost in Translation (2003)']"
228,Female,Young (21-40 years),"[64, 127, 98, 273, 12, 156, 1585]","['The Shawshank Redemption (1994)', 'The Godfather (1972)', 'The Departed (2006)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'Heat (1995)', 'The Usual Suspects (1995)', 'Reservoir Dogs (1992)', 'American Beauty (1999)', 'The Dark Knight (2008)']"
231,Male,Adult (41-60 years),"[64, 56, 69, 22, 313, 79, 82, 187]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Matrix (1999)', 'Braveheart (1995)', 'Titanic (1997)', 'The Fugitive (1993)', 'Jurassic Park (1993)', 'A Few Good Men (1992)', 'The Godfather: Part II (1974)']"
233,Male,Young (21-40 years),"[64, 69, 71, 173, 705, 1127, 1]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Lion King (1994)', 'The Princess Bride (1987)', 'Amélie (2001)', 'Eternal Sunshine of the Spotless Mind (2004)', ""Singin' in the Rain (1952)"", 'The Truman Show (1998)', 'The Grand Budapest Hotel (2014)', 'Toy Story (1995)']"
236,Female,Adult (41-60 years),"[64, 483, 133, 318, 98, 187, 750, 170, 427]","['""The Shawshank Redemption"" (1994)', '""Casablanca"" (1942)', '""Gone with the Wind"" (1939)', '""Schindler\'s List"" (1993)', '""The Silence of the Lambs"" (1991)', '""The Godfather"" (1972)', '""The Godfather: Part II"" (1974)', '""Amistad"" (1997)', '""Cinema Paradiso"" (1988)', '""To Kill a Mockingbird"" (1962)']"
237,Male,Adult (41-60 years),"[133, 511, 143, 64, 318, 521, 286]","['""Gone with the Wind"" (1939)', '""West Side Story"" (1961)', '""Lawrence of Arabia"" (1962)', '""The Sound of Music"" (1965)', '""The Godfather"" (1972)', '""The Shawshank Redemption"" (1994)', '""Schindler\'s List"" (1993)', '""The Pianist"" (2002)', '""The Deer Hunter"" (1978)', '""The English Patient"" (1996)']"
241,Female,Young (21-40 years),"[64, 1362, 98, 56, 12, 1278]","['The Shawshank Redemption (1994)', 'Fight Club (1999)', 'American History X (1998)', 'The Silence of the Lambs (1991)', 'Pulp Fiction (1994)', 'The Sixth Sense (1999)', 'The Usual Suspects (1995)', 'Se7en (1995)', 'The Green Mile (1999)', 'Memento (2000)']"
248,Male,Young (21-40 years),"[56, 64, 182, 98, 12, 69]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Matrix (1999)', 'Goodfellas (1990)', 'The Dark Knight (2008)', 'Inception (2010)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)', 'Forrest Gump (1994)', 'Enjoy watching!']"
249,Male,Young (21-40 years),"[204, 144, 173, 174, 64, 69, 272, 127]","['Back to the Future (1985)', 'Die Hard (1988)', 'The Princess Bride (1987)', 'Raiders of the Lost Ark (1981)', 'The Shawshank Redemption (1994)', 'The Matrix (1999)', 'Forrest Gump (1994)', 'Good Will Hunting (1997)', 'The Godfather (1972)', 'Fight Club (1999)']"
253,Female,Young (21-40 years),"[69, 1127, 202, 173, 204, 64, 56, 902, 71]","['Forrest Gump (1994)', 'The Truman Show (1998)', 'Groundhog Day (1993)', 'The Princess Bride (1987)', 'Back to the Future (1985)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Big Lebowski (1998)', 'The Breakfast Club (1985)', 'The Lion King (1994)']"
255,Male,Young (21-40 years),"[200, 144, 82, 195, 219, 176, 98, 452, 79]","['The Shining (1980)', 'Die Hard (1988)', 'Jurassic Park (1993)', 'The Terminator (1984)', 'A Nightmare on Elm Street (1984)', 'The Exorcist (1973)', 'Aliens (1986)', 'The Silence of the Lambs (1991)', 'Jaws 2 (1978)', 'The Fugitive (1993)']"
256,Female,Young (21-40 years),"[216, 56, 64, 2, 739, 402, 82, 403, 187, 583]","['""When Harry Met Sally..."" (1989)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""GoldenEye"" (1995)', '""Pretty Woman"" (1990)', '""Ghost"" (1990)', '""Jurassic Park"" (1993)', '""Batman"" (1989)', '""The Godfather: Part II"" (1974)', '""Romeo Is Bleeding"" (1993)']"
260,Female,Young (21-40 years),"[79, 64, 1278, 12, 302, 1585]","['The Sixth Sense (1999)', 'Fight Club (1999)', 'The Fugitive (1993)', 'The Shawshank Redemption (1994)', 'Se7en (1995)', 'The Usual Suspects (1995)', 'L.A. Confidential (1997)', 'The Matrix (1999)', 'The Talented Mr. Ripley (1999)', 'American Beauty (1999)']"
272,Male,Young (21-40 years),"[64, 182, 98, 12, 22, 127, 56, 654]","['The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Matrix (1999)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)', 'Braveheart (1995)', 'The Godfather (1972)', 'Pulp Fiction (1994)', 'Chinatown (1974)']"
273,Female,Adult (41-60 years),"[100, 237, 257, 294, 1127, 355, 269, 249]","['Fargo (1996)', 'Jerry Maguire (1996)', 'Men in Black (1997)', 'Liar Liar (1997)', 'The Truman Show (1998)', 'Rushmore (1998)', ""There's Something About Mary (1998)"", 'The Mask of Zorro (1998)', 'The Full Monty (1997)', 'Austin Powers: International Man of Mystery (1997)']"
274,Female,Teenager (0-20 years),"[216, 739, 69, 173, 367]","['When Harry Met Sally... (1989)', 'Pretty Woman (1990)', 'Forrest Gump (1994)', 'The Princess Bride (1987)', 'Clueless (1995)', '10 Things I Hate About You (1999)', 'The Notebook (2004)', 'Love Actually (2003)', 'The Fault in Our Stars (2014)', 'La La Land (2016)']"
276,Male,Young (21-40 years),[],[]
277,Female,Young (21-40 years),"[69, 64, 56, 272, 1127, 1585]","['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'Eternal Sunshine of the Spotless Mind (2004)', 'American Beauty (1999)', 'The Green Mile (1999)', 'The Notebook (2004)', 'The Breakfast Club (1985)']"
279,Male,Young (21-40 years),[],[]
284,Male,Young (21-40 years),"[1585, 64, 1127, 22, 182]","['American Beauty (1999)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Truman Show (1998)', 'Braveheart (1995)', 'The Green Mile (1999)', 'Shakespeare in Love (1998)', 'The Sixth Sense (1999)', 'Goodfellas (1990)', 'The Notebook (2004)']"
287,Male,Young (21-40 years),"[69, 1127, 272, 64, 1585, 12]","['Forrest Gump (1994)', 'The Truman Show (1998)', 'Good Will Hunting (1997)', 'The Shawshank Redemption (1994)', 'Eternal Sunshine of the Spotless Mind (2004)', 'Fight Club (1999)', 'The Green Mile (1999)', 'American Beauty (1999)', 'The Usual Suspects (1995)', 'The Sixth Sense (1999)']"
300,Female,Young (21-40 years),"[249, 780, 67, 411, 456, 27, 294]","['Austin Powers: International Man of Mystery (1997)', 'The Mask (1994)', 'Rush Hour (1998)', 'Dumb and Dumber (1994)', 'Ace Ventura: Pet Detective (1994)', 'The Nutty Professor (1996)', 'Beverly Hills Ninja (1997)', 'Bad Boys (1995)', 'The Waterboy (1998)', 'Liar Liar (1997)']"
304,Female,Young (21-40 years),"[316, 255, 354, 88, 367, 70, 1127]","['As Good as It Gets (1997)', ""My Best Friend's Wedding (1997)"", 'The Wedding Singer (1998)', 'Notting Hill (1999)', ""You've Got Mail (1998)"", 'Sleepless in Seattle (1993)', 'Clueless (1995)', 'Four Weddings and a Funeral (1994)', 'The Truman Show (1998)', 'The Mask (1994)']"
