userId,gender,age_group,recommendations,all_movies_rec
258,Male,Young (21-40 years),"[296, 318, 356, 1213, 2959, 1270]","['""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Forrest Gump"" (1994)', '""The Dark Knight"" (2008)', '""Goodfellas"" (1990)', '""The Matrix"" (1999)', '""Fight Club"" (1999)', '""The Godfather"" (1972)', '""Inception"" (2010)', '""Back to the Future"" (1985)']"
261,Male,Young (21-40 years),[],[]
263,Female,Young (21-40 years),"[1270, 1517, 1198, 2716, 1682, 3033]","['""Back to the Future"" (1985)', '""The Princess Diaries"" (2001)', '""Men in Black II"" (2002)', '""Austin Powers: International Man of Mystery"" (1997)', '""Raiders of the Lost Ark"" (1981)', '""The Mask"" (1994)', '""Ghostbusters"" (1984)', '""The Truman Show"" (1998)', '""Spaceballs"" (1987)', '""The Incredibles"" (2004)']"
356,Male,Adult (41-60 years),"[1258, 1219, 2762, 2710, 2160, 593, 1347, 1395, 1407, 2459]","['The Shining (1980)', 'Psycho (1960)', 'The Sixth Sense (1999)', 'The Blair Witch Project (1999)', ""Rosemary's Baby (1968)"", 'The Silence of the Lambs (1991)', 'A Nightmare on Elm Street (1984)', 'The Omen (1976)', 'Scream (1996)', 'The Texas Chainsaw Massacre (1974)']"
376,Male,Young (21-40 years),"[296, 356, 318, 1704, 1682, 1732, 2329, 1682]","['""Pulp Fiction"" (1994)', '""Forrest Gump"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Shawshank Redemption"" (1994)', '""Good Will Hunting"" (1997)', '""The Truman Show"" (1998)', '""The Big Lebowski"" (1998)', '""American History X"" (1998)', '""The Truman Show"" (1998)', '""The Royal Tenenbaums"" (2001)']"
386,Male,Young (21-40 years),[],[]
460,Male,Adult (41-60 years),"[910, 1265, 1230, 1197, 2918, 39, 1732]","['""Some Like It Hot"" (1959)', '""Groundhog Day"" (1993)', '""Annie Hall"" (1977)', '""The Princess Bride"" (1987)', '""Ferris Bueller\'s Day Off"" (1986)', '""Clueless"" (1995)', '""The Big Lebowski"" (1998)', '""Anchorman: The Legend of Ron Burgundy"" (2004)', '""Bridesmaids"" (2011)', '""Shaun of the Dead"" (2004)']"
476,Male,Young (21-40 years),[],[]
484,Female,Teenager (0-20 years),"[39, 296, 1682, 1923, 2959, 1777, 2858, 593, 2396]","['""Clueless"" (1995)', '""Pulp Fiction"" (1994)', '""The Truman Show"" (1998)', '""The Fugitive"" (1993)', '""There\'s Something About Mary"" (1998)', '""Fight Club"" (1999)', '""The Wedding Singer"" (1998)', '""American Beauty"" (1999)', '""The Silence of the Lambs"" (1991)', '""Shakespeare in Love"" (1998)']"
522,Male,Young (21-40 years),"[589, 480, 2167, 1240, 1198, 1200, 1527, 2916]","['Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Die Hard 2: Die Harder (1990)', 'Blade (1998)', 'The Terminator (1984)', 'Raiders of the Lost Ark (1981)', 'Aliens (1986)', 'The Fifth Element (1997)', 'Total Recall (1990)']"
526,Male,Adult (41-60 years),"[1036, 541, 318, 1610, 296, 1240, 1198, 110, 1200]","['Die Hard (1988)', 'Blade Runner (1982)', 'The Shawshank Redemption (1994)', 'The Hunt for Red October (1990)', 'Pulp Fiction (1994)', 'The Terminator (1984)', 'Raiders of the Lost Ark (1981)', 'The Matrix (1999)', 'Braveheart (1995)', 'Aliens (1986)']"
544,Male,Young (21-40 years),"[364, 1198, 260, 480, 1197, 1947, 1221, 1204, 912, 1097]","['The Lion King (1994)', 'Raiders of the Lost Ark (1981)', 'Star Wars: Episode IV - A New Hope (1977)', 'Jurassic Park (1993)', 'The Princess Bride (1987)', 'West Side Story (1961)', 'The Godfather: Part II (1974)', 'Lawrence of Arabia (1962)', 'Casablanca (1942)', 'E.T. the Extra-Terrestrial (1982)']"
554,Male,Young (21-40 years),"[296, 318, 356, 1704, 50, 1682, 1617, 457, 1732]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Matrix (1999)', 'Good Will Hunting (1997)', 'The Usual Suspects (1995)', 'The Truman Show (1998)', 'L.A. Confidential (1997)', 'The Fugitive (1993)', 'The Big Lebowski (1998)']"
568,Female,Adult (41-60 years),"[1221, 1208, 1198, 593, 1090, 110, 6, 318, 2028]","['The Godfather: Part II (1974)', 'Apocalypse Now (1979)', 'Raiders of the Lost Ark (1981)', 'The Silence of the Lambs (1991)', 'Platoon (1986)', 'The Departed (2006)', 'Braveheart (1995)', 'Heat (1995)', 'The Shawshank Redemption (1994)', 'Saving Private Ryan (1998)']"
571,Male,Adult (41-60 years),"[541, 2916, 1036, 1240, 1200, 2000, 101, 480, 377]","['Blade Runner (1982)', 'Total Recall (1990)', 'Die Hard (1988)', 'The Terminator (1984)', 'The Matrix (1999)', 'Aliens (1986)', 'Lethal Weapon (1987)', 'The Rock (1996)', 'Jurassic Park (1993)', 'Speed (1994)']"
582,Male,Teenager (0-20 years),"[296, 318, 1213, 608, 3535, 1682, 593, 50, 3147]","['""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Goodfellas"" (1990)', '""Fargo"" (1996)', '""American Psycho"" (2000)', '""The Truman Show"" (1998)', '""The Silence of the Lambs"" (1991)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Usual Suspects"" (1995)', '""The Green Mile"" (1999)']"
583,Female,Young (21-40 years),"[318, 356, 595, 1682, 364, 1704, 3114, 1197, 1035, 1682]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Beauty and the Beast (1991)', 'The Truman Show (1998)', 'The Lion King (1994)', 'Good Will Hunting (1997)', 'Toy Story 2 (1999)', 'The Princess Bride (1987)', 'The Sound of Music (1965)', 'The Truman Show (1998)']"
586,Male,Young (21-40 years),"[1240, 1527, 1580, 1682, 480, 318]","['The Terminator (1984)', 'Blade Runner 2049 (2017)', 'The Matrix Reloaded (2003)', 'Inception (2010)', 'The Fifth Element (1997)', 'Men in Black (1997)', 'The Truman Show (1998)', 'The Dark Knight (2008)', 'Jurassic Park (1993)', 'The Shawshank Redemption (1994)']"
647,Male,Young (21-40 years),[],[]
655,Female,Young (21-40 years),[],[]
703,Female,Adult (41-60 years),"[1221, 1291, 296, 1270, 1036, 318, 1197, 608, 1262, 913]","['The Godfather: Part II (1974)', 'Indiana Jones and the Last Crusade (1989)', 'Pulp Fiction (1994)', 'Back to the Future (1985)', 'Die Hard (1988)', 'The Shawshank Redemption (1994)', 'The Princess Bride (1987)', 'Fargo (1996)', 'The Great Escape (1963)', 'The Maltese Falcon (1941)']"
714,Male,Teenager (0-20 years),[],[]
746,Female,Teenager (0-20 years),[],[]
761,Male,Teenager (0-20 years),"[589, 480, 1036, 1270, 318, 1580, 1527, 780, 2273]","['The Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'Die Hard (1988)', 'Back to the Future (1985)', 'The Shawshank Redemption (1994)', 'Men in Black (1997)', 'The Fifth Element (1997)', 'Independence Day (1996)', 'The Matrix Reloaded (2003)', 'Rush Hour (1998)']"
769,Male,Adult (41-60 years),"[912, 296, 318, 1221, 1193, 1208, 1230, 1262, 904]","['""Casablanca"" (1942)', '2. ""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '4. ""The Godfather: Part II"" (1974)', '""One Flew Over the Cuckoo\'s Nest"" (1975)', '""The Graduate"" (1967)', '""Apocalypse Now"" (1979)', '""Annie Hall"" (1977)', '""The Great Escape"" (1963)', '""Rear Window"" (1954)', ""These recommendations are based on the user's stated preferences and ratings for similar movies. However, individual preferences may vary, so it's always a good idea to read reviews or watch trailers before deciding to watch a movie.""]"
794,Male,Adult (41-60 years),"[1230, 1265, 1307, 1682, 1784, 1641, 2396]","['""Annie Hall"" (1977)', '""Groundhog Day"" (1993)', '""When Harry Met Sally..."" (1989)', '""The Truman Show"" (1998)', '""Little Miss Sunshine"" (2006)', '""As Good as It Gets"" (1997)', '""The Princess Diaries"" (2001)', '""The Full Monty"" (1997)', '""Shakespeare in Love"" (1998)', '""As Good as Dead"" (1995)']"
829,Male,Teenager (0-20 years),"[1252, 318, 50, 1732, 608, 2858, 2762, 1704]","['""Chinatown"" (1974)', '""The Shawshank Redemption"" (1994)', '""The Usual Suspects"" (1995)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Big Lebowski"" (1998)', '""Memento"" (2000)', '""Fargo"" (1996)', '""American Beauty"" (1999)', '""The Sixth Sense"" (1999)', '""Good Will Hunting"" (1997)']"
839,Male,Young (21-40 years),[],[]
841,Female,Adult (41-60 years),"[318, 356, 296, 1682, 2858, 608, 2762, 1704, 50, 3147]","['""The Shawshank Redemption"" (1994)', '""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)', '""The Truman Show"" (1998)', '""American Beauty"" (1999)', '""Fargo"" (1996)', '""The Sixth Sense"" (1999)', '""Good Will Hunting"" (1997)', '""The Usual Suspects"" (1995)', '""The Green Mile"" (1999)']"
873,Male,Adult (41-60 years),"[912, 1230, 296, 318, 356, 1732, 1221, 1213, 900, 1682]","['""Casablanca"" (1942)', '""Annie Hall"" (1977)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Forrest Gump"" (1994)', '""The Big Lebowski"" (1998)', '""The Godfather: Part II"" (1974)', '""Goodfellas"" (1990)', '""An American in Paris"" (1951)', '""The Truman Show"" (1998)']"
900,Female,Adult (41-60 years),"[912, 1230, 608, 318, 3598, 1704, 1682, 17, 2858]","['Casablanca (1942)', 'Annie Hall (1977)', 'Eternal Sunshine of the Spotless Mind (2004)', 'Fargo (1996)', 'The Shawshank Redemption (1994)', 'Amélie (2001)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'Sense and Sensibility (1995)', 'American Beauty (1999)']"
915,Male,Young (21-40 years),"[1036, 1258, 457, 2000, 1407, 110, 480, 296, 3578]","['Die Hard (1988)', 'The Shining (1980)', 'The Fugitive (1993)', 'Lethal Weapon (1987)', 'Scream (1996)', 'Braveheart (1995)', 'The Matrix (1999)', 'Jurassic Park (1993)', 'Pulp Fiction (1994)', 'Gladiator (2000)']"
916,Female,Young (21-40 years),"[1265, 318, 356, 296, 1704, 1682, 1732, 2858, 1197, 1968]","['""Groundhog Day"" (1993)', '""The Shawshank Redemption"" (1994)', '""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)', '""Good Will Hunting"" (1997)', '""The Truman Show"" (1998)', '""The Big Lebowski"" (1998)', '""American Beauty"" (1999)', '""The Princess Bride"" (1987)', '""The Breakfast Club"" (1985)']"
919,Female,Young (21-40 years),[],[]
941,Male,Teenager (0-20 years),"[296, 318, 1213, 356, 1732, 2959, 608, 2858, 1682, 50]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'Forrest Gump (1994)', 'The Big Lebowski (1998)', 'Fight Club (1999)', 'Fargo (1996)', 'American Beauty (1999)', 'The Truman Show (1998)', 'The Usual Suspects (1995)']"
994,Male,Teenager (0-20 years),"[296, 318, 6, 2959, 1089, 50, 1213, 1617]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Heat (1995)', 'Fight Club (1999)', 'The Departed (2006)', 'Reservoir Dogs (1992)', 'The Usual Suspects (1995)', 'Goodfellas (1990)', 'L.A. Confidential (1997)', 'The Matrix (1999)']"
1025,Male,Young (21-40 years),"[1270, 356, 1291, 318, 480, 1732, 1036, 1704, 1197]","['""Back to the Future"" (1985)', '""The Matrix"" (1999)', '""Forrest Gump"" (1994)', '""Indiana Jones and the Last Crusade"" (1989)', '""The Shawshank Redemption"" (1994)', '""Jurassic Park"" (1993)', '""The Big Lebowski"" (1998)', '""Die Hard"" (1988)', '""Good Will Hunting"" (1997)', '""The Princess Bride"" (1987)']"
1033,Male,Young (21-40 years),"[1278, 3671, 1201, 1321, 2716, 1270, 1197, 1394]","['""Young Frankenstein"" (1974)', '""Blazing Saddles"" (1974)', '""Shaun of the Dead"" (2004)', '""Tremors"" (1990)', '""The Good, the Bad and the Ugly"" (1966)', '""An American Werewolf in London"" (1981)', '""Ghostbusters"" (1984)', '""Back to the Future"" (1985)', '""The Princess Bride"" (1987)', '""Raising Arizona"" (1987)']"
1054,Male,Teenager (0-20 years),"[1197, 500, 2953, 837, 2124, 2052, 2]","['""The Princess Bride"" (1987)', '""Mrs. Doubtfire"" (1993)', '""Home Alone 2: Lost in New York"" (1992)', '""Shrek"" (2001)', '""The Sandlot"" (1993)', '""Matilda"" (1996)', '""The Addams Family"" (1991)', '""Hocus Pocus"" (1993)', '""Jumanji"" (1995)', '""The Mask"" (1994)']"
1136,Female,Young (21-40 years),"[296, 318, 2959, 356, 593, 1704, 1682, 1487, 2858]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Matrix (1999)', 'Forrest Gump (1994)', 'The Silence of the Lambs (1991)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'Se7en (1995)', 'American Beauty (1999)']"
1146,Female,Teenager (0-20 years),[],[]
1174,Female,Teenager (0-20 years),"[2918, 296, 318, 2959, 1682, 2329, 1732, 2762]","['""Ferris Bueller\'s Day Off"" (1986)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""Fight Club"" (1999)', '""The Truman Show"" (1998)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Departed"" (2006)', '""American History X"" (1998)', '""The Big Lebowski"" (1998)', '""The Sixth Sense"" (1999)', ""Each film offers a unique blend of entertainment, engaging storytelling, and thematic elements that align with the user's interests.""]"
1256,Male,Young (21-40 years),"[296, 318, 2959, 6, 50, 1213, 1221, 1089, 541, 593]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'Heat (1995)', 'The Usual Suspects (1995)', 'Goodfellas (1990)', 'The Godfather: Part II (1974)', 'Reservoir Dogs (1992)', 'Blade Runner (1982)', 'The Silence of the Lambs (1991)']"
1277,Female,Teenager (0-20 years),"[1258, 1407, 2762, 2174, 2710, 1347, 2459]","['The Shining (1980)', 'Evil Dead II (1987)', 'Scream (1996)', 'The Sixth Sense (1999)', 'Beetlejuice (1988)', 'The Blair Witch Project (1999)', 'A Nightmare on Elm Street (1984)', 'The Texas Chainsaw Massacre (1974)', 'Shaun of the Dead (2004)', 'The Ring (2002)', 'Each movie offers a different blend of horror, comedy, and suspense, providing a diverse range of options for the user to enjoy.']"
1299,Male,Young (21-40 years),[],[]
1311,Male,Teenager (0-20 years),"[260, 480, 1198, 1270, 1097, 364, 858, 592, 919]","['Star Wars: Episode IV - A New Hope (1977)', 'Jurassic Park (1993)', 'Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'E.T. the Extra-Terrestrial (1982)', 'The Lion King (1994)', 'The Matrix (1999)', 'The Godfather (1972)', 'Batman (1989)', 'The Wizard of Oz (1939)']"
1314,Female,Teenager (0-20 years),[],[]
1327,Male,Teenager (0-20 years),"[2028, 527, 356, 110, 1208, 1197, 1196, 551, 1222]","['""The Lion King"" (1994)', '""Saving Private Ryan"" (1998)', '""Schindler\'s List"" (1993)', '""Forrest Gump"" (1994)', '""Braveheart"" (1995)', '""Apocalypse Now"" (1979)', '""The Princess Bride"" (1987)', '""Star Wars: Episode V - The Empire Strikes Back"" (1980)', '""Nightmare Before Christmas, The"" (1993)', '""Full Metal Jacket"" (1987)']"
1336,Female,Adult (41-60 years),"[296, 318, 1213, 356, 50, 2858, 593, 778, 2762, 608]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'Forrest Gump (1994)', 'The Usual Suspects (1995)', 'American Beauty (1999)', 'The Silence of the Lambs (1991)', 'Trainspotting (1996)', 'The Sixth Sense (1999)', 'Fargo (1996)']"
1342,Male,Young (21-40 years),"[1258, 1347, 593, 1487, 2762, 1407, 2710, 3499, 457]","['The Shining (1980)', 'A Nightmare on Elm Street (1984)', 'The Silence of the Lambs (1991)', 'Seven (1995)', 'The Sixth Sense (1999)', 'Scream (1996)', 'The Blair Witch Project (1999)', 'Misery (1990)', 'The Fugitive (1993)', 'The Matrix (1999)']"
1356,Female,Teenager (0-20 years),[],[]
1405,Male,Adult (41-60 years),"[318, 296, 1193, 356, 593, 2858, 2762, 1221]","['""The Shawshank Redemption"" (1994)', '""Pulp Fiction"" (1994)', '""The Exorcist"" (1973)', '""One Flew Over the Cuckoo\'s Nest"" (1975)', '""The Shining"" (1980)', '""Forrest Gump"" (1994)', '""The Silence of the Lambs"" (1991)', '""American Beauty"" (1999)', '""The Sixth Sense"" (1999)', '""The Godfather Part II"" (1974)']"
1467,Male,Young (21-40 years),"[296, 318, 1213, 356, 593, 1682, 50, 2329, 608, 2762]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'Forrest Gump (1994)', 'The Silence of the Lambs (1991)', 'The Truman Show (1998)', 'The Usual Suspects (1995)', 'American History X (1998)', 'Fargo (1996)', 'The Sixth Sense (1999)']"
1580,Female,Teenager (0-20 years),"[1035, 1252, 2762, 593, 1230, 50, 1717]","['""The Sound of Music"" (1965)', '""The Shining"" (1980)', '""Chinatown"" (1974)', '""The Sixth Sense"" (1999)', '""The Silence of the Lambs"" (1991)', '""The Birds"" (1963)', '""Annie Hall"" (1977)', '""The Usual Suspects"" (1995)', '""The Fugitive"" (1993)', '""Scream 2"" (1997)']"
1634,Female,Adult (41-60 years),"[356, 318, 1265, 1682, 1704, 1197, 3147, 1784, 1682]","['""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""Groundhog Day"" (1993)', '""The Truman Show"" (1998)', '""Good Will Hunting"" (1997)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Princess Bride"" (1987)', '""The Green Mile"" (1999)', '""As Good as It Gets"" (1997)', '""The Truman Show"" (1998)']"
1635,Male,Young (21-40 years),[],[]
1653,Male,Teenager (0-20 years),"[296, 1704, 1682, 608, 2599, 318, 1784, 1732, 778, 2395]","['""Pulp Fiction"" (1994)', '""Good Will Hunting"" (1997)', '""The Truman Show"" (1998)', '""Fargo"" (1996)', '""Election"" (1999)', '""The Shawshank Redemption"" (1994)', '""As Good as It Gets"" (1997)', '""The Big Lebowski"" (1998)', '""Trainspotting"" (1996)', '""Rushmore"" (1998)']"
1722,Male,Young (21-40 years),[],[]
1734,Male,Adult (41-60 years),"[527, 356, 318, 1213, 1193, 1208, 1263, 912]","['""Schindler\'s List"" (1993)', '""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""Goodfellas"" (1990)', '""The Godfather"" (1972)', '""One Flew Over the Cuckoo\'s Nest"" (1975)', '""Apocalypse Now"" (1979)', '""The Deer Hunter"" (1978)', '""The Graduate"" (1967)', '""Casablanca"" (1942)']"
1741,Male,Young (21-40 years),[],[]
1747,Male,Young (21-40 years),"[356, 1, 318, 1265, 595, 1704, 1197, 2081, 1097]","['""Forrest Gump"" (1994)', '""Toy Story"" (1995)', '""The Lion King"" (1994)', '""The Shawshank Redemption"" (1994)', '""Groundhog Day"" (1993)', '""Beauty and the Beast"" (1991)', '""Good Will Hunting"" (1997)', '""The Princess Bride"" (1987)', '""The Little Mermaid"" (1989)', '""E.T. the Extra-Terrestrial"" (1982)']"
1761,Male,Young (21-40 years),"[541, 589, 480, 1198, 1270, 1196, 2716, 1197, 1200]","['Blade Runner (1982)', 'The Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'The Matrix (1999)', 'Raiders of the Lost Ark (1981)', 'Back to the Future (1985)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Ghostbusters (1984)', 'The Princess Bride (1987)', 'Aliens (1986)']"
1769,Male,Young (21-40 years),"[356, 1682, 1704, 1784, 1265, 1393, 318, 1732, 296]","['""Forrest Gump"" (1994)', '""The Truman Show"" (1998)', '""Good Will Hunting"" (1997)', '""As Good as It Gets"" (1997)', '""Groundhog Day"" (1993)', '""Jerry Maguire"" (1996)', '""The Shawshank Redemption"" (1994)', '""The Big Lebowski"" (1998)', '""Pulp Fiction"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)']"
1798,Male,Adult (41-60 years),"[296, 1213, 318, 1732, 2959, 50, 608, 1089, 6]","['""Pulp Fiction"" (1994)', '""Goodfellas"" (1990)', '""The Shawshank Redemption"" (1994)', '""The Big Lebowski"" (1998)', '""Fight Club"" (1999)', '""The Usual Suspects"" (1995)', '""Fargo"" (1996)', '""Reservoir Dogs"" (1992)', '""The Departed"" (2006)', '""Heat"" (1995)']"
1803,Male,Young (21-40 years),[],[]
1806,Male,Teenager (0-20 years),"[356, 318, 296, 1213, 1682, 2959]","['""Forrest Gump"" (1994)', '""The Shawshank Redemption"" (1994)', '""The Dark Knight"" (2008)', '""Pulp Fiction"" (1994)', '""Goodfellas"" (1990)', '""The Truman Show"" (1998)', '""The Matrix"" (1999)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Fight Club"" (1999)', '""The Lion King"" (1994)']"
1811,Male,Adult (41-60 years),"[2791, 1265, 1219, 1682, 608, 593, 1230, 296, 1732]","['""Airplane!"" (1980)', '""Groundhog Day"" (1993)', '""Psycho"" (1960)', '""The Truman Show"" (1998)', '""Fargo"" (1996)', '""The Silence of the Lambs"" (1991)', '""Annie Hall"" (1977)', '""Pulp Fiction"" (1994)', '""The Shining"" (1980)', '""The Big Lebowski"" (1998)']"
1812,Female,Young (21-40 years),[],[]
1835,Male,Young (21-40 years),[],[]
1847,Male,Teenager (0-20 years),"[2762, 296, 2329, 1682, 593, 1704, 778]","['""The Sixth Sense"" (1999)', '""Pulp Fiction"" (1994)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""The Shining"" (1980)', '""American History X"" (1998)', '""The Truman Show"" (1998)', '""The Silence of the Lambs"" (1991)', '""Good Will Hunting"" (1997)', '""The Exorcist"" (1973)', '""Trainspotting"" (1996)']"
1873,Male,Young (21-40 years),"[356, 296, 318, 2000, 50, 1213, 1036, 1732, 2959]","['""Forrest Gump"" (1994)', '""Pulp Fiction"" (1994)', '""The Shawshank Redemption"" (1994)', '""The Matrix"" (1999)', '""Lethal Weapon"" (1987)', '""The Usual Suspects"" (1995)', '""Goodfellas"" (1990)', '""Die Hard"" (1988)', '""The Big Lebowski"" (1998)', '""Fight Club"" (1999)']"
1882,Male,Young (21-40 years),[],[]
1883,Female,Adult (41-60 years),[],[]
1893,Female,Young (21-40 years),"[2858, 1682, 1704, 1732, 608, 318, 1784, 356]","['""Eternal Sunshine of the Spotless Mind"" (2004)', '""Lost in Translation"" (2003)', '""American Beauty"" (1999)', '""The Truman Show"" (1998)', '""Good Will Hunting"" (1997)', '""The Big Lebowski"" (1998)', '""Fargo"" (1996)', '""The Shawshank Redemption"" (1994)', '""As Good as It Gets"" (1997)', '""Forrest Gump"" (1994)']"
1913,Male,Young (21-40 years),"[364, 595, 588, 2081, 1197, 551, 2139, 2761, 783]","['The Lion King (1994)', 'Beauty and the Beast (1991)', 'Aladdin (1992)', 'The Little Mermaid (1989)', 'The Princess Bride (1987)', 'The Nightmare Before Christmas (1993)', 'The Secret of NIMH (1982)', 'The Iron Giant (1999)', 'The Hunchback of Notre Dame (1996)', 'The Land Before Time (1988)']"
1915,Male,Adult (41-60 years),"[2716, 1208, 296, 1278, 1997, 1197, 1240, 457, 2762]","['""Ghostbusters (1984)', '""Apocalypse Now (1979)', '""The Shining (1980)', '""Pulp Fiction (1994)', '""Young Frankenstein (1974)', '""The Exorcist (1973)', '""The Princess Bride (1987)', '""The Terminator (1984)', '""The Fugitive (1993)', '""The Sixth Sense (1999)']"
1957,Female,Teenager (0-20 years),"[953, 1230, 1197, 215, 1682]","['""It\'s a Wonderful Life"" (1946)', '""Annie Hall"" (1977)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Amélie"" (2001)', '""The Princess Bride"" (1987)', '""Before Sunrise"" (1995)', '""Lost in Translation"" (2003)', '""Silver Linings Playbook"" (2012)', '""500 Days of Summer"" (2009)', '""The Truman Show"" (1998)']"
1969,Female,Young (21-40 years),[],[]
