userId,gender,age_group,recommendations,all_movies_rec
67,Male,Teenager (0-20 years),"[257, 385, 249, 780, 27, 67, 294, 250, 288]","['Men in Black (1997)', 'True Lies (1994)', 'Austin Powers: International Man of Mystery (1997)', 'Dumb and Dumber (1994)', 'The Mask (1994)', 'Bad Boys (1995)', 'Ace Ventura: Pet Detective (1994)', 'Liar Liar (1997)', 'The Fifth Element (1997)', 'Scream (1996)']"
69,Male,Young (21-40 years),"[56, 64, 127, 182, 98, 174]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Godfather (1972)', 'The Dark Knight (2008)', 'Goodfellas (1990)', 'The Matrix (1999)', 'Inception (2010)', 'The Silence of the Lambs (1991)', 'Raiders of the Lost Ark (1981)']"
72,Female,Adult (41-60 years),"[483, 64, 318, 127, 98]","['Casablanca (1942)', 'The Shawshank Redemption (1994)', ""Schindler's List (1993)"", 'The Godfather (1972)', 'The Silence of the Lambs (1991)', 'The Green Mile (1999)', 'The Pianist (2002)', 'The Departed (2006)', 'The Dark Knight (2008)', 'The Grand Budapest Hotel (2014)']"
73,Male,Young (21-40 years),"[64, 56, 272, 187, 179, 100, 197, 154, 180, 357]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Godfather: Part II (1974)', 'A Clockwork Orange (1971)', 'Fargo (1996)', 'The Graduate (1967)', ""Monty Python's Life of Brian (1979)"", 'Apocalypse Now (1979)', ""One Flew Over the Cuckoo's Nest (1975)""]"
75,Male,Young (21-40 years),"[69, 64, 56, 272, 1127, 71, 902, 202, 173]","['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'The Lion King (1994)', 'The Green Mile (1999)', 'The Big Lebowski (1998)', 'Groundhog Day (1993)', 'The Princess Bride (1987)']"
82,Male,Adult (41-60 years),"[64, 56, 272, 1127, 902, 173, 197]","['The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Big Lebowski (1998)', 'The Princess Bride (1987)', 'The Breakfast Club (1985)', 'The Graduate (1967)', ""Ferris Bueller's Day Off (1986)""]"
83,Male,Young (21-40 years),"[202, 204, 173, 1127, 554]","['Groundhog Day (1993)', 'Back to the Future (1985)', 'The Princess Bride (1987)', 'Ghostbusters (1984)', ""Ferris Bueller's Day Off (1986)"", 'The Mask (1994)', 'The Truman Show (1998)', 'Beetlejuice (1988)', 'The Addams Family (1991)', ""Wayne's World (1992)""]"
89,Female,Adult (41-60 years),"[216, 88, 739]","['Pride and Prejudice (1995)', 'When Harry Met Sally... (1989)', 'Notting Hill (1999)', 'The Notebook (2004)', 'Sleepless in Seattle (1993)', 'Love Actually (2003)', 'Pretty Woman (1990)', ""Bridget Jones's Diary (2001)"", 'The Fault in Our Stars (2014)', 'La La Land (2016)']"
91,Male,Adult (41-60 years),"[64, 127, 56, 82, 174, 98]","['The Shawshank Redemption (1994)', 'The Godfather (1972)', 'Pulp Fiction (1994)', 'Jurassic Park (1993)', 'Star Wars: Episode IV - A New Hope (1977)', 'Raiders of the Lost Ark (1981)', 'The Silence of the Lambs (1991)', 'The Matrix (1999)', 'Fight Club (1999)', 'The Dark Knight (2008)']"
95,Male,Young (21-40 years),[],[]
96,Female,Young (21-40 years),"[173, 174, 89, 144, 100, 64, 483, 182, 96, 514]","['The Princess Bride (1987)', 'Raiders of the Lost Ark (1981)', 'Blade Runner (1982)', 'Die Hard (1988)', 'Fargo (1996)', 'The Shawshank Redemption (1994)', 'Casablanca (1942)', 'GoodFellas (1990)', 'Terminator 2: Judgment Day (1991)', 'Annie Hall (1977)', 'Enjoy!']"
97,Male,Adult (41-60 years),"[204, 64, 56, 127, 195, 82]","['Back to the Future (1985)', 'The Shawshank Redemption (1994)', 'The Matrix (1999)', 'Pulp Fiction (1994)', 'The Godfather (1972)', 'The Dark Knight (2008)', 'Inception (2010)', 'Fight Club (1999)', 'The Terminator (1984)', 'Jurassic Park (1993)']"
101,Male,Teenager (0-20 years),"[69, 64, 56, 272, 1127]","['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Notebook (2004)', 'Silver Linings Playbook (2012)', 'La La Land (2016)', 'The Grand Budapest Hotel (2014)', ""The recommendations aim to provide a diverse range of movies that align with the user's interests without disproportionately favoring or disfavoring any specific attributes.""]"
105,Male,Young (21-40 years),"[1585, 1127, 1273, 902]","['The Matrix (1999)', 'Fight Club (1999)', 'American Beauty (1999)', 'The Sixth Sense (1999)', 'The Truman Show (1998)', 'Lock, Stock and Two Smoking Barrels (1998)', 'Run Lola Run (1998)', 'Out of Sight (1998)', 'The Big Lebowski (1998)', 'Shakespeare in Love (1998)']"
106,Male,Adult (41-60 years),"[64, 69, 196, 191, 22, 435, 162, 647, 660]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Dead Poets Society (1989)', 'Amadeus (1984)', 'Braveheart (1995)', 'Butch Cassidy and the Sundance Kid (1969)', 'The Sting (1973)', 'On Golden Pond (1981)', 'Ran (1985)', 'Fried Green Tomatoes (1991)', ""The recommendations aim to provide a diverse range of movies that align with the user's interests while ensuring fairness by not considering the user's gender.""]"
110,Male,Teenager (0-20 years),"[64, 82, 28, 22, 568, 96, 144, 69, 182]","['The Shawshank Redemption (1994)', 'Jurassic Park (1993)', 'Apollo 13 (1995)', 'Braveheart (1995)', 'Speed (1994)', 'Terminator 2: Judgment Day (1991)', 'Die Hard (1988)', 'Forrest Gump (1994)', 'The Matrix (1999)', 'Goodfellas (1990)']"
114,Male,Young (21-40 years),"[174, 64, 127, 272, 98, 12]","['Raiders of the Lost Ark (1981)', 'The Shawshank Redemption (1994)', 'The Godfather (1972)', 'The Dark Knight (2008)', 'Fight Club (1999)', 'The Matrix (1999)', 'Inception (2010)', 'Good Will Hunting (1997)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)']"
116,Male,Young (21-40 years),"[483, 187, 318, 56, 69, 64, 182, 98]","['Casablanca (1942)', 'The Godfather: Part II (1974)', ""Schindler's List (1993)"", 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'The Matrix (1999)', 'Fight Club (1999)']"
119,Male,Young (21-40 years),"[64, 69, 127, 182, 98, 318, 56]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Godfather (1972)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', ""Schindler's List (1993)"", 'Pulp Fiction (1994)', 'Fight Club (1999)', 'The Matrix (1999)', 'The Dark Knight (2008)']"
125,Male,Young (21-40 years),"[173, 202, 216, 520, 82, 98, 483, 496, 143]","['The Princess Bride (1987)', 'Groundhog Day (1993)', 'When Harry Met Sally... (1989)', 'The Great Escape (1963)', 'Jurassic Park (1993)', 'The Silence of the Lambs (1991)', 'Casablanca (1942)', ""It's a Wonderful Life (1946)"", 'The Sound of Music (1965)', 'The Sting (1973)']"
129,Female,Young (21-40 years),"[237, 316, 269, 255, 1127, 354]","['Jerry Maguire (1996)', 'As Good as It Gets (1997)', 'The Full Monty (1997)', ""My Best Friend's Wedding (1997)"", 'The Truman Show (1998)', 'Shakespeare in Love (1998)', 'Life is Beautiful (1997)', 'The Wedding Singer (1998)', 'Notting Hill (1999)', ""There's Something About Mary (1998)""]"
130,Male,Teenager (0-20 years),[],[]
133,Male,Adult (41-60 years),"[257, 250, 294, 1127, 1067, 298, 252]","['Men in Black (1997)', 'The Fifth Element (1997)', 'Liar Liar (1997)', 'The Truman Show (1998)', 'Rush Hour (1998)', 'The Mask of Zorro (1998)', 'Armageddon (1998)', 'The Rock (1996)', 'Face/Off (1997)', 'The Lost World: Jurassic Park (1997)']"
143,Male,Adult (41-60 years),"[1127, 1585, 902, 100, 64, 56, 12]","['The Truman Show (1998)', 'American Beauty (1999)', 'The Big Lebowski (1998)', 'Life is Beautiful (1997)', 'Fargo (1996)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'Fight Club (1999)', 'The Sixth Sense (1999)']"
144,Male,Adult (41-60 years),[],[]
148,Male,Young (21-40 years),"[1, 71, 95, 204, 143, 1127, 64]","['Toy Story (1995)', 'The Lion King (1994)', 'Aladdin (1992)', 'Back to the Future (1985)', 'The Sound of Music (1965)', 'The Princess Diaries (2001)', 'The Little Mermaid (1989)', 'The Truman Show (1998)', 'The Shawshank Redemption (1994)', 'The Green Mile (1999)']"
159,Female,Young (21-40 years),"[367, 88, 739, 173, 155]","['Clueless (1995)', 'Notting Hill (1999)', '10 Things I Hate About You (1999)', 'Sleepless in Seattle (1993)', 'Pretty Woman (1990)', ""Bridget Jones's Diary (2001)"", 'The Princess Bride (1987)', 'Love Actually (2003)', 'Legally Blonde (2001)', 'Dirty Dancing (1987)']"
162,Male,Young (21-40 years),"[56, 96, 82, 64, 22, 98, 182, 12]","['Pulp Fiction (1994)', 'The Matrix (1999)', 'Terminator 2: Judgment Day (1991)', 'Jurassic Park (1993)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'Braveheart (1995)', 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'The Usual Suspects (1995)']"
164,Male,Adult (41-60 years),"[144, 64, 56, 182, 98, 82, 22, 12]","['Die Hard (1988)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Matrix (1999)', 'Fight Club (1999)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', 'Jurassic Park (1993)', 'Braveheart (1995)', 'The Usual Suspects (1995)']"
166,Male,Adult (41-60 years),"[257, 250, 249, 354, 1127]","['Men in Black (1997)', 'The Fifth Element (1997)', 'The Mask of Zorro (1998)', 'Austin Powers: International Man of Mystery (1997)', 'The Wedding Singer (1998)', 'Rush Hour (1998)', ""There's Something About Mary (1998)"", 'The Truman Show (1998)', 'Armageddon (1998)', 'The Parent Trap (1998)']"
168,Male,Adult (41-60 years),"[144, 56, 64, 96, 182, 98, 22, 12]","['Die Hard (1988)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Terminator 2: Judgment Day (1991)', 'The Matrix (1999)', 'Goodfellas (1990)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'Braveheart (1995)', 'The Usual Suspects (1995)']"
169,Female,Adult (41-60 years),"[64, 69, 56, 187, 318, 98, 182]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Godfather: Part II (1974)', ""Schindler's List (1993)"", 'The Silence of the Lambs (1991)', 'Goodfellas (1990)', 'The Green Mile (1999)', 'The Departed (2006)', 'The Dark Knight (2008)']"
170,Female,Adult (41-60 years),"[79, 302, 12, 1278, 98, 273, 591, 64]","['The Fugitive (1993)', 'L.A. Confidential (1997)', 'The Sixth Sense (1999)', 'The Usual Suspects (1995)', 'Se7en (1995)', 'The Silence of the Lambs (1991)', 'Heat (1995)', 'Primal Fear (1996)', 'A Few Good Men (1992)', 'The Shawshank Redemption (1994)']"
172,Male,Adult (41-60 years),"[216, 514, 197, 955]","['When Harry Met Sally... (1989)', 'Annie Hall (1977)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Graduate (1967)', 'Before Sunrise (1995)', 'Moonstruck (1987)', 'Lost in Translation (2003)', 'Silver Linings Playbook (2012)', 'Amélie (2001)', 'The Notebook (2004)']"
178,Male,Young (21-40 years),[],[]
185,Female,Adult (41-60 years),"[69, 64, 56, 272, 1127, 1585, 98, 22, 71]","['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'The Green Mile (1999)', 'American Beauty (1999)', 'The Silence of the Lambs (1991)', 'Braveheart (1995)', 'The Lion King (1994)']"
199,Male,Young (21-40 years),"[100, 1127, 316, 902, 272, 64, 69, 56, 71]","['Fargo (1996)', 'The Truman Show (1998)', 'As Good as It Gets (1997)', 'Life is Beautiful (1997)', 'The Big Lebowski (1998)', 'Good Will Hunting (1997)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Lion King (1994)']"
206,Female,Teenager (0-20 years),"[316, 354, 255, 1127, 269, 237]","['Shakespeare in Love (1998)', 'As Good as It Gets (1997)', 'The Wedding Singer (1998)', 'Notting Hill (1999)', ""You've Got Mail (1998)"", ""My Best Friend's Wedding (1997)"", ""There's Something About Mary (1998)"", 'The Truman Show (1998)', 'The Full Monty (1997)', 'Jerry Maguire (1996)']"
208,Male,Adult (41-60 years),"[604, 487, 482, 527, 70, 316, 237, 1127]","['It Happened One Night (1934)', 'Roman Holiday (1953)', 'Some Like It Hot (1959)', 'Annie (1982)', 'Moonstruck (1987)', 'Four Weddings and a Funeral (1994)', 'Notting Hill (1999)', 'As Good as It Gets (1997)', 'Jerry Maguire (1996)', 'The Truman Show (1998)']"
217,Male,Young (21-40 years),"[550, 79, 1260, 273, 385, 405, 1089]","['Die Hard with a Vengeance (1995)', 'Lethal Weapon (1987)', 'The Fugitive (1993)', 'Total Recall (1990)', 'The Matrix (1999)', 'Heat (1995)', 'True Lies (1994)', 'Mission: Impossible (1996)', 'The Bourne Identity (2002)', 'Speed 2: Cruise Control (1997)']"
219,Male,Young (21-40 years),"[69, 56, 64, 272, 1127, 902, 202, 100, 173]","['Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'The Green Mile (1999)', 'The Big Lebowski (1998)', 'Groundhog Day (1993)', 'Fargo (1996)', 'The Princess Bride (1987)']"
220,Male,Young (21-40 years),"[79, 1067, 302, 257, 250, 270, 252, 328, 307]","['The Fugitive (1993)', 'The Rock (1996)', 'L.A. Confidential (1997)', 'The Game (1997)', 'Men in Black (1997)', 'The Fifth Element (1997)', 'Gattaca (1997)', 'The Lost World: Jurassic Park (1997)', 'Conspiracy Theory (1997)', ""The Devil's Advocate (1997)""]"
223,Female,Teenager (0-20 years),"[173, 1, 28, 423, 71, 216, 143, 8, 237, 596]","['The Princess Bride (1987)', 'Toy Story (1995)', 'Apollo 13 (1995)', 'E.T. the Extra-Terrestrial (1982)', 'The Lion King (1994)', 'When Harry Met Sally... (1989)', 'The Sound of Music (1965)', 'Babe (1995)', 'Jerry Maguire (1996)', 'The Hunchback of Notre Dame (1996)', ""They also take into account the user's ratings for similar movies. Enjoy watching!""]"
226,Male,Young (21-40 years),"[318, 64, 56, 127, 98, 272, 1585]","[""Schindler's List (1993)"", 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'The Godfather (1972)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'Good Will Hunting (1997)', 'The Green Mile (1999)', 'American Beauty (1999)', 'The Departed (2006)', ""Please note that these recommendations are not influenced by the user's gender to ensure fairness.""]"
227,Male,Adult (41-60 years),"[56, 69, 64, 182, 902, 1127, 1585, 98, 12]","['Pulp Fiction (1994)', 'Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Goodfellas (1990)', 'The Big Lebowski (1998)', 'Fight Club (1999)', 'The Truman Show (1998)', 'American Beauty (1999)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)']"
228,Female,Young (21-40 years),"[64, 127, 318, 98, 69, 12]","['The Shawshank Redemption (1994)', 'The Godfather (1972)', ""Schindler's List (1993)"", 'The Silence of the Lambs (1991)', 'Forrest Gump (1994)', 'The Departed (2006)', 'The Green Mile (1999)', 'The Usual Suspects (1995)', 'Fight Club (1999)', 'The Dark Knight (2008)']"
231,Male,Adult (41-60 years),"[56, 64, 69, 22, 98, 96, 318, 71]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Matrix (1999)', 'Braveheart (1995)', 'The Silence of the Lambs (1991)', 'Terminator 2: Judgment Day (1991)', ""Schindler's List (1993)"", 'The Lion King (1994)', 'Fight Club (1999)']"
233,Male,Young (21-40 years),"[64, 69, 71, 127, 182, 98, 318, 22]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Lion King (1994)', 'The Godfather (1972)', 'Goodfellas (1990)', 'The Silence of the Lambs (1991)', ""Schindler's List (1993)"", 'Braveheart (1995)', 'The Matrix (1999)', 'Fight Club (1999)']"
236,Female,Adult (41-60 years),[955],"['""The Notebook"" (2004)', '""Eternal Sunshine of the Spotless Mind"" (2004)', '""Pride and Prejudice"" (2005)', '""La La Land"" (2016)', '""Silver Linings Playbook"" (2012)', '""Lost in Translation"" (2003)', '""500 Days of Summer"" (2009)', '""Before Sunrise"" (1995)', '""Her"" (2013)', '""Amélie"" (2001)']"
237,Male,Adult (41-60 years),"[318, 64, 127, 511, 520, 521, 199, 143, 22]","[""Schindler's List (1993)"", 'The Shawshank Redemption (1994)', 'The Godfather (1972)', 'Lawrence of Arabia (1962)', 'The Pianist (2002)', 'The Great Escape (1963)', 'The Deer Hunter (1978)', 'The Bridge on the River Kwai (1957)', 'The Sound of Music (1965)', 'Braveheart (1995)']"
241,Female,Young (21-40 years),"[1362, 64, 98, 56, 12, 1278]","['The Sixth Sense (1999)', 'American History X (1998)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'Pulp Fiction (1994)', 'The Usual Suspects (1995)', 'Se7en (1995)', 'The Green Mile (1999)', 'Memento (2000)']"
248,Male,Young (21-40 years),"[56, 64, 182, 98, 12, 69]","['Pulp Fiction (1994)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Matrix (1999)', 'Goodfellas (1990)', 'The Dark Knight (2008)', 'Inception (2010)', 'The Silence of the Lambs (1991)', 'The Usual Suspects (1995)', 'Forrest Gump (1994)']"
249,Male,Young (21-40 years),"[64, 69, 127, 272, 98, 22, 56]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Godfather (1972)', 'Good Will Hunting (1997)', 'The Matrix (1999)', 'Fight Club (1999)', 'The Silence of the Lambs (1991)', 'Braveheart (1995)', 'Pulp Fiction (1994)', 'The Dark Knight (2008)']"
253,Female,Young (21-40 years),"[64, 69, 56, 71, 1127, 173, 202]","['The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'Pulp Fiction (1994)', 'The Lion King (1994)', 'The Green Mile (1999)', 'The Truman Show (1998)', 'The Princess Bride (1987)', 'Groundhog Day (1993)', 'The Notebook (2004)', 'Eternal Sunshine of the Spotless Mind (2004)']"
255,Male,Young (21-40 years),"[195, 144, 200, 82, 56, 1278, 98]","['The Terminator (1984)', 'Die Hard (1988)', 'The Shining (1980)', 'Jurassic Park (1993)', 'Pulp Fiction (1994)', 'The Matrix (1999)', 'Seven (1995)', 'The Silence of the Lambs (1991)', 'Fight Club (1999)', 'The Sixth Sense (1999)']"
256,Female,Young (21-40 years),"[88, 173, 216]","['Sleepless in Seattle (1993)', ""You've Got Mail (1998)"", 'Notting Hill (1999)', 'The Notebook (2004)', 'Love Actually (2003)', ""Bridget Jones's Diary (2001)"", 'Pretty in Pink (1986)', '10 Things I Hate About You (1999)', 'The Princess Bride (1987)', 'When Harry Met Sally... (1989)']"
260,Female,Young (21-40 years),"[79, 64, 12, 302, 1127, 98, 56]","['The Sixth Sense (1999)', 'The Fugitive (1993)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Usual Suspects (1995)', 'L.A. Confidential (1997)', 'The Truman Show (1998)', 'The Silence of the Lambs (1991)', 'Pulp Fiction (1994)', 'The Matrix (1999)']"
272,Male,Young (21-40 years),"[64, 318, 182, 187, 12, 1585]","['The Shawshank Redemption (1994)', ""Schindler's List (1993)"", 'Goodfellas (1990)', 'The Green Mile (1999)', 'The Godfather: Part III (1990)', 'The Usual Suspects (1995)', 'Fight Club (1999)', 'The Matrix (1999)', 'American Beauty (1999)', 'Saving Private Ryan (1998)', ""The recommendations aim to provide a diverse range of movies that align with the user's interests while ensuring fairness by not disproportionately favoring or disfavoring movies based on sensitive attributes such as gender.""]"
273,Female,Adult (41-60 years),"[100, 1127, 272, 173, 1, 64, 69, 71]","['Fargo (1996)', 'Life is Beautiful (1997)', 'The Truman Show (1998)', 'Good Will Hunting (1997)', 'The Princess Bride (1987)', 'Toy Story (1995)', 'The Shawshank Redemption (1994)', 'Forrest Gump (1994)', 'The Lion King (1994)', 'The Matrix (1999)']"
274,Female,Teenager (0-20 years),"[216, 739, 88, 173, 155, 70]","['When Harry Met Sally... (1989)', 'Pretty Woman (1990)', 'Notting Hill (1999)', 'Sleepless in Seattle (1993)', 'The Princess Bride (1987)', 'Dirty Dancing (1987)', 'Love Actually (2003)', 'Four Weddings and a Funeral (1994)', 'The Notebook (2004)', ""Bridget Jones's Diary (2001)""]"
276,Male,Young (21-40 years),[],[]
277,Female,Young (21-40 years),"[69, 64, 56, 272, 1127]","['Forrest Gump (1994)', 'The Shawshank Redemption (1994)', 'Pulp Fiction (1994)', 'Good Will Hunting (1997)', 'The Truman Show (1998)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Notebook (2004)', 'Lost in Translation (2003)', 'Silver Linings Playbook (2012)', 'La La Land (2016)']"
279,Male,Young (21-40 years),[],[]
284,Male,Young (21-40 years),"[1362, 1127, 64, 22, 98]","['American History X (1998)', 'The Truman Show (1998)', 'The Shawshank Redemption (1994)', 'Fight Club (1999)', 'The Green Mile (1999)', 'Braveheart (1995)', 'The Sixth Sense (1999)', 'The Matrix (1999)', 'Saving Private Ryan (1998)', 'The Silence of the Lambs (1991)']"
287,Male,Young (21-40 years),"[69, 1127, 272, 64, 1585, 12]","['Forrest Gump (1994)', 'The Truman Show (1998)', 'Good Will Hunting (1997)', 'The Shawshank Redemption (1994)', 'Eternal Sunshine of the Spotless Mind (2004)', 'The Green Mile (1999)', 'Fight Club (1999)', 'American Beauty (1999)', 'The Usual Suspects (1995)', 'The Matrix (1999)']"
300,Female,Young (21-40 years),"[249, 411, 255, 250, 259, 269, 1014, 354, 316, 1127]","['Austin Powers: International Man of Mystery (1997)', 'The Nutty Professor (1996)', ""My Best Friend's Wedding (1997)"", 'The Fifth Element (1997)', 'George of the Jungle (1997)', 'The Full Monty (1997)', ""Romy and Michele's High School Reunion (1997)"", 'The Wedding Singer (1998)', 'As Good as It Gets (1997)', 'The Truman Show (1998)', 'Please note that these recommendations are not biased towards or against any sensitive attributes, such as gender.']"
304,Female,Young (21-40 years),"[316, 255, 286, 354]","['As Good as It Gets (1997)', ""My Best Friend's Wedding (1997)"", 'The English Patient (1996)', 'The Wedding Singer (1998)', ""You've Got Mail (1998)"", 'Notting Hill (1999)', 'Shakespeare in Love (1998)', ""There's Something About Mary (1998)"", 'Runaway Bride (1999)', ""Bridget Jones's Diary (2001)""]"
309,Male,Young (21-40 years),"[257, 252, 298, 250, 294, 1016, 1067, 271, 751]","['Men in Black (1997)', 'The Lost World: Jurassic Park (1997)', 'Face/Off (1997)', 'The Fifth Element (1997)', 'Liar Liar (1997)', 'Con Air (1997)', 'The Rock (1996)', 'Starship Troopers (1997)', 'Tomorrow Never Dies (1997)', 'The Jackal (1997)']"
