userId,gender,age_group,recommendations
5386,Male,Young (21-40 years),"[1036, 1240, 1198, 2000, 480, 110, 1270, 260]"
5635,Female,Young (21-40 years),"[364, 527, 246, 1197, 1097, 1035, 318, 2081, 1682, 1270]"
4490,Male,Young (21-40 years),[]
4743,Male,Adult (41-60 years),"[912, 318, 296, 1221, 527, 593, 1213, 50, 2959]"
2967,Male,Young (21-40 years),[]
255,Male,Young (21-40 years),[]
2550,Male,Adult (41-60 years),"[912, 899, 318, 1221, 1204, 296, 593, 1252, 50]"
1194,Female,Young (21-40 years),[]
222,Male,Young (21-40 years),"[1270, 1036, 318, 1580, 296, 480, 541, 3578]"
1742,Male,Young (21-40 years),"[296, 318, 50, 1200, 6, 541, 1487, 2959]"
4249,Female,Teenager (0-20 years),"[318, 296, 2959, 50, 6, 2762, 2268, 593, 904]"
4221,Male,Young (21-40 years),"[912, 593, 296, 318, 1230, 1198, 1213, 1732, 1221]"
1162,Female,Young (21-40 years),"[912, 920, 318, 1221, 17, 527, 1247, 1252, 1104, 1230]"
1401,Female,Teenager (0-20 years),"[920, 318, 1230, 912, 1197, 953]"
4352,Male,Teenager (0-20 years),[]
882,Male,Teenager (0-20 years),"[260, 480, 780, 1270, 1580, 2716, 589, 3033, 1517]"
5673,Female,Young (21-40 years),"[916, 1230, 920, 1307, 16, 17, 539, 1035]"
4796,Male,Young (21-40 years),[]
566,Male,Young (21-40 years),[]
756,Male,Young (21-40 years),"[296, 1270, 1036, 318, 1213, 2716, 1240, 2000, 1197]"
2500,Male,Adult (41-60 years),"[1036, 3578, 589, 110, 2028, 6]"
3694,Male,Young (21-40 years),"[2791, 1682, 1265, 1732, 3448, 1197, 1246, 318, 1080, 1961]"
1877,Female,Adult (41-60 years),"[912, 1230, 318, 1704, 1197, 356]"
80,Male,Adult (41-60 years),"[3114, 364, 356, 318, 2028, 1682, 1197, 2761, 3147]"
2338,Male,Adult (41-60 years),"[1208, 541, 912, 260, 527, 924, 1198, 1196]"
5591,Male,Teenager (0-20 years),"[318, 356, 2959, 1213, 1732, 858, 593, 1682, 1198]"
2804,Female,Young (21-40 years),"[1721, 318, 1240]"
764,Male,Teenager (0-20 years),"[1, 356, 364, 1270, 1197, 318, 595, 1198, 1682, 1035]"
1600,Male,Young (21-40 years),[]
2289,Female,Adult (41-60 years),"[899, 920, 364, 1307, 1947, 1, 1035, 1197, 595, 1230]"
5262,Female,Young (21-40 years),"[1307, 1197, 39, 17, 1968, 3844, 1230, 2739, 3247]"
5026,Male,Young (21-40 years),[]
1884,Male,Adult (41-60 years),[]
4733,Male,Teenager (0-20 years),"[1198, 260, 1270, 589, 480, 1036, 1200, 1291, 1240]"
2192,Female,Young (21-40 years),"[1198, 589, 480, 1036, 110, 2000, 457, 648]"
5624,Male,Young (21-40 years),"[296, 318, 1213, 1732, 2959, 593, 1682]"
2300,Male,Adult (41-60 years),"[1201, 1370, 3671, 457, 3494, 1198, 2011, 1556]"
168,Female,Adult (41-60 years),"[296, 1270, 318, 1036, 356, 1240, 1213, 2716, 1197]"
3251,Male,Young (21-40 years),"[1193, 296, 1213, 1230, 318, 1221, 356, 912]"
5252,Male,Young (21-40 years),"[912, 318, 296, 1221, 527, 1213, 1193, 593, 111]"
3451,Female,Young (21-40 years),"[1307, 1265, 597, 500, 1784, 1197, 2671, 676, 539, 1513]"
1510,Female,Young (21-40 years),"[910, 1036, 1270, 1387, 296, 2716, 1197, 1200]"
4662,Female,Teenager (0-20 years),"[1307, 597, 1197, 1569, 357, 17, 1265, 1784, 2396, 1682]"
3168,Female,Young (21-40 years),"[318, 296, 356, 593, 1704, 1682, 2858, 3147, 2959]"
229,Male,Teenager (0-20 years),"[356, 318, 296, 1682, 3147, 1704, 1197, 912]"
531,Female,Teenager (0-20 years),[]
2378,Male,Young (21-40 years),[]
1372,Male,Teenager (0-20 years),"[1258, 1580, 1407, 1036, 1682, 1200, 296, 457, 593, 589]"
4869,Female,Adult (41-60 years),[]
85,Male,Teenager (0-20 years),"[356, 296, 318, 1704, 1682, 1732, 608, 3147, 1265, 50]"
3927,Female,Young (21-40 years),"[1307, 318, 356, 1682, 1704, 1265, 17, 1197, 1246]"
1023,Male,Adult (41-60 years),"[912, 318, 356, 858, 1230, 296, 1247, 1213, 1197]"
4819,Male,Young (21-40 years),[]
677,Male,Adult (41-60 years),"[318, 296, 356, 1221, 1213, 3147, 593, 527, 50]"
5904,Female,Adult (41-60 years),"[1270, 1197, 1036, 296, 318, 480, 2918, 1213, 2716]"
5820,Male,Adult (41-60 years),"[912, 858, 296, 356, 318, 1213, 593, 1247, 1259, 1207]"
1449,Male,Young (21-40 years),[]
1658,Female,Young (21-40 years),[]
1696,Male,Young (21-40 years),[]
1670,Female,Adult (41-60 years),"[912, 1230, 1247, 3598, 1197, 17, 1265, 381]"
5206,Male,Young (21-40 years),"[318, 356, 364, 296, 3114, 1682, 1197, 3147, 1265]"
4328,Male,Adult (41-60 years),[]
1617,Male,Young (21-40 years),[]
1098,Male,Young (21-40 years),"[296, 318, 1213, 356, 1089, 593, 1732, 6, 2959]"
3516,Male,Teenager (0-20 years),"[1270, 1240, 480, 260, 541, 1097, 1197, 2716]"
3104,Male,Teenager (0-20 years),"[318, 296, 858, 2959, 593, 480, 50, 2762, 541]"
4636,Male,Teenager (0-20 years),"[1, 1197, 1265, 1270, 2791, 2716, 2918, 1580, 1517]"
4571,Male,Young (21-40 years),"[1265, 1307, 1704, 1682, 1784, 318, 1197, 608, 1961, 364]"
38,Female,Teenager (0-20 years),[2424]
1499,Male,Teenager (0-20 years),"[1270, 1036, 2716, 296, 318, 356, 1732]"
3647,Male,Young (21-40 years),"[1193, 3462, 1266, 910, 1198, 318, 1270, 296, 1197, 858, 1240, 1213, 1732]"
1455,Female,Adult (41-60 years),"[1721, 356, 318, 17, 2671, 539, 1183, 357, 515, 1569]"
2457,Male,Young (21-40 years),[]
692,Female,Young (21-40 years),[]
2196,Male,Young (21-40 years),"[296, 318, 2959, 356, 1704, 593, 1682, 110, 50]"
3492,Male,Young (21-40 years),"[912, 296, 356, 318, 1230, 1213, 1732, 1247, 608]"
707,Male,Young (21-40 years),"[318, 356, 2959, 480, 593, 1682, 457, 1270]"
1221,Male,Teenager (0-20 years),[]
5963,Male,Young (21-40 years),"[1265, 608, 1682, 1784, 318, 356, 1704]"
2451,Male,Adult (41-60 years),"[356, 318, 296, 1682, 1704, 1265, 1732, 2858]"
1407,Female,Young (21-40 years),"[318, 356, 296, 1682, 3147, 2858, 1732, 1213, 1197]"
4767,Female,Young (21-40 years),"[318, 356, 364, 3598, 1, 899, 1197, 595, 1035]"
5207,Male,Young (21-40 years),"[1265, 356, 318, 1307, 1270, 1197, 1393, 1682]"
4601,Male,Young (21-40 years),"[318, 296, 2959, 589, 1213, 593, 110, 50]"
1893,Female,Young (21-40 years),"[1682, 2858, 1732, 608, 1265]"
1515,Male,Young (21-40 years),"[2918, 1, 1265, 1197, 1270, 364, 2716, 500]"
4029,Female,Adult (41-60 years),"[920, 1035, 1230, 1947, 899, 318, 910, 356]"
507,Female,Young (21-40 years),"[1682, 318, 1704, 356]"
3754,Male,Adult (41-60 years),[]
1567,Male,Young (21-40 years),"[527, 318, 1208, 541, 1221, 1204, 1214, 2028, 1250, 1374]"
3341,Male,Young (21-40 years),"[318, 296, 1221, 1213, 608, 50, 2959, 2858, 593, 1089]"
94,Male,Young (21-40 years),"[1219, 1214, 1982, 2459, 1387, 1997, 1347, 1395, 2668, 2160]"
4646,Female,Young (21-40 years),"[1721, 356, 1704, 1682, 318, 1784, 1393]"
2120,Male,Teenager (0-20 years),"[318, 296, 1704, 2959, 593, 356, 1682, 110, 1732]"
2324,Male,Young (21-40 years),"[912, 318, 50, 1208, 593, 527, 1193, 296]"
4926,Male,Teenager (0-20 years),"[1307, 1258, 356, 1265, 2762, 2174, 858, 1230, 1219, 527]"
3888,Male,Adult (41-60 years),"[912, 1230, 296, 318, 1732, 1213, 1682, 2858, 356]"
3025,Female,Young (21-40 years),[39]
1739,Male,Adult (41-60 years),"[356, 296, 1704, 1682, 2858, 318, 1230, 1732, 1265]"
2307,Male,Young (21-40 years),"[318, 296, 356, 1704, 1682, 2329, 1732, 608, 50]"
1700,Male,Young (21-40 years),"[1265, 356, 1682, 1784, 1732, 1704, 608, 318, 296, 1197]"
6030,Male,Young (21-40 years),"[541, 1270, 480, 260, 1200, 1374, 1527, 1097, 1198]"
2381,Female,Young (21-40 years),"[904, 318, 1219, 858, 593, 296, 2762, 50, 1213, 2959]"
3873,Female,Adult (41-60 years),"[920, 910, 912, 1230, 905, 1197, 318, 1307]"
784,Male,Teenager (0-20 years),"[296, 1682, 1704, 318, 356, 2028, 1732, 2858, 364]"
536,Male,Young (21-40 years),[]
4146,Male,Young (21-40 years),"[858, 527, 2028, 1208, 1294, 356, 1196, 1094, 1200, 1272]"
1781,Female,Young (21-40 years),"[2762, 1407, 2710, 2174, 1347, 2124, 2716]"
5833,Female,Young (21-40 years),"[318, 356, 1682]"
1195,Female,Teenager (0-20 years),"[593, 2174, 1407, 2762, 2124, 2710, 1278]"
3606,Female,Young (21-40 years),"[356, 296, 318, 593, 1682, 3147, 2959, 2762, 2329]"
5785,Female,Young (21-40 years),"[318, 1307, 593, 1197, 17, 1682]"
1596,Female,Teenager (0-20 years),"[296, 318, 480, 356, 593, 1407, 1213, 1682, 2762, 608]"
1738,Male,Young (21-40 years),"[296, 356, 318, 1704, 1682, 2329, 1732, 50, 3147]"
1534,Male,Adult (41-60 years),"[318, 296, 356, 858, 2959, 1213, 3147, 50, 2329, 2762]"
5523,Male,Young (21-40 years),[]
4054,Male,Young (21-40 years),[]
5303,Female,Adult (41-60 years),"[527, 318, 356, 110, 2858, 3912, 1183, 3147, 17]"
264,Male,Young (21-40 years),[]
626,Male,Teenager (0-20 years),"[356, 2011, 318]"
3205,Female,Young (21-40 years),[]
4906,Male,Adult (41-60 years),[]
178,Male,Adult (41-60 years),"[318, 356, 1, 364, 1682, 595, 1704, 2081, 1265, 588]"
1173,Female,Young (21-40 years),[]
2942,Female,Adult (41-60 years),"[318, 296, 3147, 2329, 1704, 1682, 593, 356]"
5170,Male,Teenager (0-20 years),"[318, 356, 1704, 1682, 1732, 1265, 3147, 1197]"
2827,Male,Young (21-40 years),"[1270, 1036, 1197, 296, 2791, 1240, 2918, 2002, 2716, 318]"
157,Male,Young (21-40 years),[]
3619,Male,Adult (41-60 years),"[318, 296, 2959, 1732, 2858, 50, 608, 1213, 1682, 1265]"
2143,Male,Teenager (0-20 years),"[1036, 1240, 6, 457, 377, 2916, 101, 1573, 292]"
1544,Male,Young (21-40 years),"[1270, 296, 318, 356, 593, 541, 1213, 1197]"
1774,Male,Young (21-40 years),"[1200, 1407, 1270, 2716, 480, 1240, 1580, 1517]"
32,Female,Young (21-40 years),"[296, 318, 2959, 356, 593, 2858, 1682, 50, 1704]"
1673,Male,Teenager (0-20 years),"[1198, 260, 356, 150, 1, 1376, 2012, 480, 1097, 1682]"
6033,Male,Adult (41-60 years),"[318, 296, 2959, 1213, 1089, 110, 6, 593]"
5610,Female,Young (21-40 years),"[593, 2858, 50, 2268, 2762, 2959, 318, 1487, 1704, 3147]"
3765,Female,Adult (41-60 years),[]
5997,Female,Young (21-40 years),"[541, 480, 1200, 589, 260, 1270, 1527, 1240, 1374]"
309,Male,Young (21-40 years),"[318, 296, 356, 2959, 593, 1213, 1682, 1732, 2762]"
811,Male,Adult (41-60 years),"[912, 356, 318, 3598, 1682, 1197, 1968, 215]"
4305,Female,Adult (41-60 years),[]
809,Male,Young (21-40 years),"[1265, 1517, 500, 1923, 1270, 39, 2858, 3175, 676]"
1184,Female,Young (21-40 years),[]
2145,Male,Teenager (0-20 years),[]
4384,Male,Young (21-40 years),[]
4833,Male,Young (21-40 years),"[1197, 1, 356, 364, 318, 1265, 595, 1682, 2761, 3147]"
3199,Male,Teenager (0-20 years),"[296, 318, 1704, 2959, 593, 50, 110, 1682, 457]"
2938,Female,Young (21-40 years),[]
5852,Female,Young (21-40 years),[]
4863,Female,Young (21-40 years),"[1307, 539, 597, 1197, 356, 39, 1088, 587, 1682, 17]"
3406,Female,Young (21-40 years),"[356, 296, 1682, 110, 1732, 527, 318, 2858, 2028, 3147]"
5187,Male,Teenager (0-20 years),[318]
3353,Male,Young (21-40 years),[]
4481,Male,Young (21-40 years),"[6, 1036, 50, 1198, 296, 593, 1617, 589, 1487]"
539,Male,Young (21-40 years),"[3114, 364, 1198, 480, 588, 1270]"
2623,Male,Adult (41-60 years),"[1265, 1307, 1682, 1784, 1197, 2918, 1230, 676, 357]"
1087,Male,Young (21-40 years),[]
4398,Female,Teenager (0-20 years),"[356, 1682, 1265, 318, 1230, 1307, 1247, 3598, 1197]"
3752,Female,Teenager (0-20 years),"[1682, 318, 296, 1704, 1732, 1265]"
81,Female,Young (21-40 years),"[318, 356, 527, 296, 1197, 593, 1230]"
3246,Female,Young (21-40 years),[]
1972,Male,Adult (41-60 years),"[296, 356, 318, 1213, 593, 2959, 527, 2028]"
3860,Male,Adult (41-60 years),"[2028, 3578, 110, 1090, 1222, 1208, 1263, 2427]"
502,Male,Young (21-40 years),"[1230, 356, 1265, 318, 1197, 1270, 1682, 2918]"
3134,Male,Teenager (0-20 years),"[296, 318, 2959, 593, 50, 6, 541]"
1952,Male,Young (21-40 years),[]
3711,Male,Young (21-40 years),"[318, 296, 364, 2959, 480, 1, 593, 589, 2762]"
4087,Male,Teenager (0-20 years),"[296, 1682, 593, 1265, 2959, 356, 318, 1732, 2762, 39]"
5972,Female,Young (21-40 years),[]
1506,Male,Young (21-40 years),"[318, 1, 356, 296, 1213, 1682, 593, 3147]"
1224,Male,Adult (41-60 years),[]
1655,Male,Teenager (0-20 years),"[1230, 1682, 1784, 1265]"
3661,Male,Young (21-40 years),"[1278, 1321, 2717, 2174, 2003, 2124]"
4007,Male,Young (21-40 years),[]
5454,Male,Young (21-40 years),"[296, 318, 2959, 593, 50, 1213, 2762]"
158,Male,Adult (41-60 years),"[858, 923, 3435, 912, 1284, 926, 1204, 111, 2973]"
3373,Male,Teenager (0-20 years),"[589, 1036, 2028, 1617, 110, 457, 1198]"
5346,Female,Young (21-40 years),"[1, 364, 1307, 1097, 1197, 595, 356, 318, 1265, 1035]"
788,Male,Young (21-40 years),"[2716, 1197, 1580, 1265, 480, 1270, 1, 260]"
234,Male,Young (21-40 years),"[527, 296, 110, 318, 2028, 1221, 2959, 50, 2329, 593]"
470,Female,Teenager (0-20 years),"[1, 1307, 364, 597, 595, 539, 1035, 2081, 1088, 1380]"
5978,Male,Young (21-40 years),[]
5966,Female,Young (21-40 years),"[1721, 318, 2858, 1704, 1682, 3147, 1784, 1183, 3160]"
4880,Female,Adult (41-60 years),"[356, 318, 296, 1230, 1682, 1704, 1265]"
1164,Female,Young (21-40 years),[]
5877,Male,Teenager (0-20 years),"[1197, 1270, 364, 1265, 1198, 1682, 318, 1732]"
5871,Female,Young (21-40 years),"[912, 1230, 318, 1682, 215, 1197, 1265]"
5720,Male,Young (21-40 years),[]
1003,Male,Young (21-40 years),"[296, 356, 318, 1230, 912, 1732, 953, 1265, 1197]"
3086,Male,Teenager (0-20 years),"[318, 356, 2858, 1682, 2396, 1641, 1784, 1704, 2762, 296]"
4856,Male,Young (21-40 years),"[318, 296, 1213, 1682, 1732, 1197, 1230]"
1048,Male,Young (21-40 years),"[356, 318, 1704, 2858, 1682, 1732, 3147, 1784, 1247]"
402,Male,Young (21-40 years),[]
997,Male,Teenager (0-20 years),"[318, 356, 2028, 1, 3578, 150, 3147, 589, 1784]"
2413,Female,Adult (41-60 years),"[296, 318, 1036, 1213, 1270, 858, 1198, 608, 593]"
3194,Male,Young (21-40 years),"[356, 296, 318, 1213, 1732, 2959, 1682, 110, 50]"
1965,Male,Adult (41-60 years),"[1230, 1682, 1265, 1784, 318, 356, 1197, 1704]"
2349,Male,Young (21-40 years),"[318, 2028, 296, 527, 2959, 1208, 1213, 110]"
1733,Male,Teenager (0-20 years),[]
3834,Male,Teenager (0-20 years),[]
5600,Female,Adult (41-60 years),[]
5697,Male,Young (21-40 years),"[296, 318, 1213, 2959, 2858, 593, 1732, 480]"
2708,Male,Young (21-40 years),"[1197, 223, 1784, 2467, 2763, 1197, 2572, 1197, 1197, 1197]"
5143,Male,Teenager (0-20 years),"[356, 318, 1682, 2858, 1265, 1732, 3448, 1784, 1197]"
562,Male,Young (21-40 years),"[1036, 589, 1198, 2000, 110, 3623, 3578]"
2620,Male,Teenager (0-20 years),"[1036, 480, 589, 1198, 1270, 1527, 2000]"
1729,Male,Young (21-40 years),"[296, 356, 318, 1704, 1732, 2858, 1682]"
2573,Male,Adult (41-60 years),"[1036, 2000, 1240, 296, 318, 1213, 110, 50, 2959]"
4960,Male,Adult (41-60 years),"[1, 318, 364, 296, 1197, 356, 595, 1704, 2081, 527]"
684,Male,Young (21-40 years),"[296, 356, 318, 1704, 1682, 1732, 110, 50, 364]"
320,Male,Young (21-40 years),"[527, 356, 110, 296, 318, 1198, 1213, 593, 364]"
2418,Female,Teenager (0-20 years),"[1307, 357, 1569, 2413, 1197, 1265, 2671, 2572, 539, 1777]"
4140,Male,Young (21-40 years),[]
1076,Female,Young (21-40 years),"[39, 1265, 1197, 1307, 2918, 676, 2797, 1513, 1777]"
4128,Male,Young (21-40 years),"[318, 356, 296, 1213, 1732, 1682, 608, 593, 1265, 3147]"
4540,Female,Young (21-40 years),"[1307, 1265, 1230, 1293, 676, 1569, 829]"
4196,Male,Young (21-40 years),"[1278, 1982, 2791, 1258, 1136, 1387, 1997, 3421, 1206, 2657]"
2043,Male,Young (21-40 years),"[296, 356, 593, 318, 1704, 1682, 608, 50, 2329, 2762]"
4794,Female,Young (21-40 years),"[1270, 356, 1036, 1197, 1097, 318, 2716, 593, 1240]"
1075,Female,Young (21-40 years),"[912, 1281, 1189, 1927, 2313, 246, 1299]"
3850,Male,Teenager (0-20 years),[]
4429,Male,Young (21-40 years),"[318, 296, 1213, 1682, 593, 2858, 608, 50, 1230]"
51,Female,Teenager (0-20 years),"[1197, 1307, 595, 1265, 500, 2081, 1230, 588]"
2810,Female,Teenager (0-20 years),[]
3443,Female,Young (21-40 years),"[480, 1240, 1527, 2167, 2916, 1129, 3698, 1682]"
3412,Male,Young (21-40 years),[]
3635,Male,Adult (41-60 years),"[1230, 920, 1304, 1197, 912, 1201, 1307, 17]"
4123,Female,Young (21-40 years),"[593, 2762, 1258, 2268, 1997, 2858, 3147, 2710, 1682]"
4852,Male,Young (21-40 years),[]
3505,Female,Young (21-40 years),"[1230, 1307, 1197, 1682]"
4841,Male,Young (21-40 years),"[296, 318, 1704, 1682, 2329, 1732, 2959, 3147]"
3897,Male,Adult (41-60 years),"[318, 260, 296, 1198, 858, 356, 593, 480, 2959]"
2821,Male,Teenager (0-20 years),"[318, 296, 356, 1732, 1682]"
1917,Male,Teenager (0-20 years),"[2028, 3578, 2959, 589, 110, 2762, 260, 318]"
2115,Male,Young (21-40 years),"[2791, 1265, 1307, 1197, 223, 1732, 1230, 2502, 357, 231]"
4507,Male,Teenager (0-20 years),[]
6008,Male,Teenager (0-20 years),"[1370, 589, 457, 377, 380, 110, 6, 648, 101]"
1508,Female,Teenager (0-20 years),"[1036, 318, 589, 110, 593, 480, 527, 2028, 296]"
466,Male,Young (21-40 years),"[1230, 1204, 1220, 1207, 1136, 1284, 1276, 3362, 953]"
4122,Male,Teenager (0-20 years),[]
2019,Male,Adult (41-60 years),"[296, 356, 318, 1704, 1682, 2858, 1732, 1265, 3147]"
1872,Male,Adult (41-60 years),"[904, 858, 296, 1252, 593, 318, 2959, 1208, 50, 1212]"
4858,Male,Young (21-40 years),"[296, 356, 318, 593, 3147, 1732]"
3155,Male,Young (21-40 years),"[318, 296, 593, 50, 1193, 111, 904, 541]"
4236,Female,Young (21-40 years),"[1307, 356, 1265, 1197, 1704, 1682, 1230, 318, 1732, 912]"
240,Male,Adult (41-60 years),"[318, 296, 356, 2959, 593, 1213, 1682]"
200,Female,Teenager (0-20 years),"[1270, 1198, 318, 480, 296, 1197, 356, 593, 1968]"
927,Female,Young (21-40 years),"[1307, 2671, 539, 1777, 2572, 39, 1569, 357]"
347,Female,Adult (41-60 years),"[920, 1230, 318, 1197, 356, 215]"
5447,Male,Adult (41-60 years),"[912, 356, 318, 1704, 1682, 3147, 1265, 1197]"
2315,Male,Adult (41-60 years),"[1270, 318, 1036, 480, 296, 541, 1200, 593]"
2663,Female,Young (21-40 years),"[1307, 597, 2671, 1197, 17, 2396]"
1766,Female,Adult (41-60 years),"[318, 356, 296, 1704, 1197, 1682, 1968, 920]"
4404,Male,Young (21-40 years),[]
2319,Male,Young (21-40 years),"[318, 296, 356, 110, 593, 3578, 1704, 2028, 50]"
2829,Male,Adult (41-60 years),"[318, 296, 1213, 1230, 1193, 912, 593, 953]"
102,Male,Young (21-40 years),"[356, 318, 1682, 1704, 1197, 1732, 1230]"
4344,Male,Young (21-40 years),[]
372,Female,Teenager (0-20 years),"[39, 1407, 1200, 1527]"
5668,Female,Young (21-40 years),"[1, 595, 1035, 364, 1088, 2081]"
2084,Male,Teenager (0-20 years),"[356, 296, 318, 1682, 2329, 1732, 1704, 1682, 3147]"
1074,Male,Adult (41-60 years),"[318, 356, 296, 1682, 1704, 3147, 1732, 1197, 1265]"
3342,Female,Young (21-40 years),"[593, 296, 1682, 1036, 608, 457, 1265, 2762, 480, 2858]"
4649,Male,Adult (41-60 years),"[2028, 1208, 1090, 920, 1222, 1250, 2427, 1183, 527]"
324,Male,Young (21-40 years),"[318, 356, 364, 296, 858, 1, 1197]"
2944,Female,Teenager (0-20 years),"[1307, 1265, 2572, 2424]"
4367,Male,Young (21-40 years),"[356, 296, 1213, 1230, 318, 1265, 953, 1732]"
2403,Male,Teenager (0-20 years),"[1036, 2959, 6, 318]"
1120,Male,Teenager (0-20 years),[]
4791,Male,Teenager (0-20 years),[]
1384,Male,Teenager (0-20 years),"[589, 480, 1617, 1580, 2858, 110, 3578, 908, 3897]"
4652,Female,Young (21-40 years),"[318, 356, 296, 1682, 1704, 17]"
5471,Male,Teenager (0-20 years),"[318, 296, 593, 858, 480, 1997, 2762, 1206, 1258]"
5322,Male,Young (21-40 years),"[1265, 1307, 356, 1682, 1230, 1197, 1784, 1732, 2918]"
5311,Male,Adult (41-60 years),"[296, 318, 1732, 608, 50, 2858, 1682, 1704]"
2918,Male,Young (21-40 years),[]
812,Male,Young (21-40 years),"[296, 356, 318, 2959, 1704, 1682, 593, 2858, 50, 3147]"
4577,Male,Young (21-40 years),"[1208, 1201, 1219, 1206, 1266, 527, 1204]"
1707,Male,Adult (41-60 years),"[356, 318, 1682, 2329, 3147, 1197, 1682]"
3707,Female,Teenager (0-20 years),"[296, 608, 593, 6, 1213, 1732, 2959, 1089, 50, 778]"
2604,Male,Young (21-40 years),"[1230, 318, 1682, 1704, 1265, 1732, 1968, 608]"
2305,Male,Adult (41-60 years),"[1265, 1307, 1230, 1197, 2918, 39, 676, 1784]"
5770,Male,Young (21-40 years),"[318, 356, 527, 296, 1704, 1961, 1193, 912]"
4294,Male,Teenager (0-20 years),"[1265, 356, 1682, 1197, 318, 1, 1704, 1732, 364, 296]"
3212,Female,Young (21-40 years),"[1265, 2858, 1875, 318, 1080, 1394, 2599, 1916, 2396]"
1892,Male,Young (21-40 years),"[318, 296, 2959, 593, 1213, 50, 1089, 2762, 6]"
5229,Male,Young (21-40 years),"[296, 1258, 480, 593, 2716, 1036, 1407, 1682, 457, 1270]"
554,Male,Young (21-40 years),"[296, 356, 318, 1704, 1732, 1617, 1682, 6, 50]"
3460,Male,Teenager (0-20 years),"[912, 1252, 1230, 1193, 318, 829, 1953, 1281, 904]"
3719,Male,Young (21-40 years),"[356, 318, 296, 1704, 1682, 1732, 3147, 2502, 2329, 2762]"
2891,Female,Teenager (0-20 years),"[356, 318, 1307, 296, 1197, 1704, 1682, 1265]"
4302,Male,Adult (41-60 years),[]
440,Male,Adult (41-60 years),"[1193, 648, 3418, 3256, 2028, 2396, 1610, 2763, 356, 110]"
5307,Male,Young (21-40 years),"[1270, 1198, 1240, 480, 1196, 1197, 541, 2716, 2005]"
325,Female,Adult (41-60 years),"[539, 1307, 39, 1197, 1265, 2671, 1777, 1784, 357]"
1546,Male,Young (21-40 years),[]
2096,Female,Young (21-40 years),"[39, 1370, 500, 3418, 2011, 1265]"
326,Male,Adult (41-60 years),[]
4997,Male,Teenager (0-20 years),"[2791, 3253, 231, 3868, 1265, 1517, 1197, 2716, 2918, 1732]"
3718,Male,Adult (41-60 years),[]
133,Female,Young (21-40 years),"[318, 356, 2858, 1682, 1097, 593, 1958, 1246, 3081]"
5804,Female,Young (21-40 years),"[318, 1704, 3147, 1183, 1682, 17]"
801,Female,Young (21-40 years),[]
5384,Female,Young (21-40 years),"[1197, 1, 1028, 595, 1035, 2396, 910, 1542, 1199]"
